20:50:49
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
-0.76,0.62,0.12,2.85,3.84,2.55,24354
-0.75,0.62,0.11,1.13,3.76,2.90,24355
-0.74,0.59,0.19,1.79,4.20,2.94,24356
-0.72,0.59,0.20,3.34,5.33,2.88,24357
-0.75,0.61,0.15,4.46,5.66,2.69,24358
-0.75,0.62,0.12,3.79,5.58,2.73,24359
-0.76,0.62,0.11,3.22,5.13,2.73,24360
-0.75,0.63,0.10,1.79,4.95,2.94,24361
-0.75,0.60,0.15,1.79,4.57,2.85,24362
-0.74,0.60,0.16,2.82,4.29,2.82,24363
-0.76,0.62,0.11,2.26,3.73,2.76,24364
-0.75,0.62,0.12,0.69,3.61,2.89,24365
-0.74,0.58,0.20,2.20,3.87,2.79,24366
-0.74,0.60,0.14,3.53,3.95,2.44,24367
-0.76,0.63,0.08,1.85,4.19,2.77,24368
-0.75,0.62,0.12,1.46,3.88,2.71,24369
-0.75,0.61,0.14,2.07,3.33,2.49,24370
-0.75,0.62,0.10,1.27,3.59,2.98,24371
-0.74,0.60,0.16,1.34,3.59,2.94,24372
-0.73,0.60,0.18,2.71,4.28,2.65,24373
-0.75,0.61,0.14,3.61,4.77,2.59,24374
-0.74,0.62,0.12,3.23,5.17,2.59,24375
-0.76,0.62,0.11,2.72,4.55,2.53,24376
-0.75,0.62,0.11,1.89,4.65,2.70,24377
-0.75,0.60,0.16,2.26,4.33,2.94,24378
-0.73,0.60,0.16,3.18,5.23,2.71,24379
-0.74,0.62,0.13,3.21,5.10,2.91,24380
-0.75,0.62,0.10,2.40,5.02,2.87,24381
-0.75,0.61,0.14,2.47,4.58,2.77,24382
-0.75,0.60,0.15,3.04,4.98,2.76,24383
-0.75,0.60,0.15,3.38,5.66,2.70,24384
-0.75,0.60,0.13,3.43,5.80,2.87,24385
-0.75,0.60,0.13,3.80,5.63,2.85,24386
-0.76,0.62,0.10,3.02,5.46,2.89,24387
-0.76,0.61,0.11,2.79,4.93,2.72,24388
-0.75,0.62,0.12,2.78,4.68,2.85,24389
-0.75,0.62,0.11,2.70,4.44,2.93,24390
-0.75,0.62,0.11,1.79,4.32,2.85,24391
-0.75,0.60,0.16,2.33,4.34,2.91,24392
-0.75,0.60,0.13,3.14,4.80,2.69,24393
-0.77,0.63,0.08,2.43,3.95,2.90,24394
-0.74,0.62,0.11,1.08,4.24,2.84,24395
-0.75,0.60,0.17,2.63,3.85,2.63,24396
-0.75,0.61,0.13,2.85,4.24,2.65,24397
-0.75,0.62,0.10,2.20,4.20,2.53,24398
-0.75,0.61,0.12,1.79,3.88,2.81,24399
-0.75,0.61,0.12,1.99,3.79,2.63,24400
-0.74,0.60,0.15,2.63,4.63,2.82,24401
-0.75,0.61,0.12,3.31,4.41,2.66,24402
-0.74,0.62,0.09,2.24,4.73,2.76,24403
-0.76,0.61,0.13,2.35,3.79,2.59,24404
-0.76,0.62,0.09,2.09,3.43,2.71,24405
-0.76,0.64,0.08,0.79,2.72,2.80,24406
-0.76,0.62,0.10,0.32,2.05,2.63,24407
-0.76,0.61,0.11,0.05,1.50,2.72,24408
-0.76,0.61,0.09,-0.20,0.86,2.52,24409
-0.74,0.62,0.11,-0.64,0.92,2.60,24410
-0.75,0.61,0.13,-0.63,0.86,2.55,24411
-0.75,0.61,0.14,-0.22,0.88,2.56,24412
-0.75,0.62,0.11,-0.20,0.94,2.50,24413
-0.76,0.62,0.10,-0.71,0.72,2.67,24414
-0.75,0.61,0.11,-0.59,0.66,2.69,24415
-0.75,0.61,0.12,-0.57,0.60,2.53,24416
-0.74,0.61,0.11,-0.53,0.64,2.79,24417
-0.75,0.62,0.11,-1.11,0.60,2.61,24418
-0.75,0.61,0.12,-1.01,0.36,2.66,24419
-0.74,0.60,0.13,-0.70,0.54,2.60,24420
-0.74,0.61,0.12,-0.51,0.43,2.65,24421
-0.75,0.62,0.11,-0.71,0.26,2.52,24422
-0.75,0.61,0.11,-1.05,0.59,2.81,24423
-0.74,0.61,0.14,-0.86,0.49,2.76,24424
-0.75,0.61,0.13,-0.39,-0.05,2.63,24425
-0.75,0.62,0.09,-1.10,0.24,2.76,24426
-0.75,0.61,0.13,-1.27,0.06,2.87,24427
-0.76,0.61,0.13,-0.98,0.10,2.66,24428
-0.76,0.62,0.11,-0.89,0.04,2.53,24429
-0.74,0.62,0.11,-1.24,0.38,2.65,24430
-0.75,0.61,0.12,-0.92,0.18,2.75,24431
-0.75,0.61,0.12,-0.91,0.05,2.56,24432
-0.75,0.62,0.12,-0.86,0.06,2.50,24433
-0.74,0.62,0.11,-1.16,0.28,2.76,24434
-0.76,0.61,0.10,-1.06,0.20,2.75,24435
-0.75,0.61,0.10,-1.15,0.02,2.63,24436
-0.75,0.61,0.13,-1.07,0.23,2.74,24437
-0.75,0.61,0.12,-0.89,0.10,2.66,24438
-0.76,0.61,0.12,-1.40,0.31,2.72,24439
-0.75,0.61,0.13,-1.11,0.15,2.55,24440
-0.76,0.60,0.12,-0.53,-0.14,2.50,24441
-0.74,0.61,0.12,-1.00,-0.01,2.68,24442
-0.74,0.62,0.11,-1.19,0.09,2.79,24443
-0.74,0.61,0.10,-1.20,0.60,2.69,24444
-0.75,0.62,0.11,-0.95,0.05,2.57,24445
-0.74,0.61,0.13,-1.03,0.15,2.59,24446
-0.73,0.61,0.13,-0.98,0.30,2.79,24447
-0.76,0.61,0.11,-0.87,-0.08,2.89,24448
-0.75,0.62,0.12,-1.05,-0.22,2.63,24449
-0.74,0.62,0.11,-1.05,0.43,2.84,24450
-0.75,0.61,0.12,-1.12,0.14,2.49,24451
-0.75,0.62,0.11,-0.92,-0.20,2.59,24452
-0.75,0.62,0.10,-1.08,0.05,2.71,24453
-0.76,0.61,0.10,-0.99,-0.05,2.64,24454
-0.75,0.61,0.12,-1.06,0.23,2.62,24455
-0.76,0.61,0.12,-1.14,0.25,2.70,24456
-0.75,0.61,0.13,-1.06,0.22,2.60,24457
-0.74,0.61,0.11,-0.90,0.24,2.75,24458
-0.75,0.62,0.12,-1.28,0.19,2.63,24459
-0.74,0.61,0.12,-1.08,0.40,2.79,24460
-0.76,0.61,0.12,-0.82,-0.08,2.40,24461
-0.76,0.61,0.11,-0.93,0.15,2.56,24462
-0.76,0.61,0.11,-1.00,-0.03,2.47,24463
-0.74,0.62,0.11,-1.08,0.15,2.76,24464
-0.75,0.61,0.11,-1.09,0.20,2.79,24465
-0.74,0.61,0.12,-0.98,-0.14,2.71,24466
-0.74,0.61,0.13,-1.12,0.20,2.71,24467
-0.74,0.61,0.12,-1.05,-0.09,2.69,24468
-0.74,0.61,0.12,-1.16,0.38,2.79,24469
-0.74,0.61,0.12,-0.95,0.11,2.62,24470
-0.77,0.61,0.11,-1.05,-0.11,2.64,24471
-0.74,0.61,0.11,-1.03,-0.14,2.83,24472
-0.73,0.62,0.11,-1.29,0.59,2.79,24473
-0.76,0.61,0.11,-1.31,0.41,2.68,24474
-0.76,0.61,0.12,-1.15,0.06,2.60,24475
-0.73,0.62,0.12,-0.98,0.08,2.60,24476
-0.74,0.61,0.12,-1.00,-0.03,2.57,24477
-0.77,0.60,0.13,-0.77,-0.36,2.48,24478
-0.74,0.61,0.10,-1.27,0.35,2.78,24479
-0.77,0.61,0.10,-0.95,-0.03,2.58,24480
-0.73,0.62,0.11,-1.31,0.68,2.93,24481
-0.77,0.62,0.11,-1.02,0.18,2.78,24482
-0.77,0.61,0.13,-1.05,0.03,2.51,24483
-0.74,0.61,0.13,-0.76,-0.20,2.40,24484
-0.74,0.61,0.13,-1.02,0.43,2.82,24485
-0.73,0.61,0.12,-1.08,0.25,2.72,24486
-0.76,0.62,0.11,-0.98,0.16,2.78,24487
-0.75,0.61,0.12,-0.94,-0.11,2.43,24488
-0.75,0.62,0.12,-1.21,-0.13,2.50,24489
-0.75,0.62,0.13,-0.96,-0.01,2.56,24490
-0.73,0.62,0.12,-1.02,0.01,2.66,24491
-0.75,0.61,0.11,-1.14,0.02,2.51,24492
-0.75,0.61,0.11,-1.28,0.32,2.68,24493
-0.74,0.61,0.12,-1.23,-0.03,2.56,24494
-0.74,0.61,0.13,-1.14,0.30,2.84,24495
-0.74,0.61,0.13,-0.96,0.08,2.58,24496
-0.77,0.62,0.12,-0.71,-0.37,2.39,24497
-0.75,0.62,0.11,-1.18,0.01,2.66,24498
-0.75,0.61,0.11,-1.10,0.32,2.68,24499
-0.76,0.62,0.10,-1.34,0.63,2.88,24500
-0.76,0.62,0.12,-1.18,0.17,2.76,24501
-0.74,0.61,0.13,-1.19,0.49,2.62,24502
-0.74,0.61,0.13,-1.15,-0.06,2.56,24503
-0.74,0.60,0.13,-0.78,-0.15,2.45,24504
-0.74,0.61,0.12,-0.78,0.01,2.56,24505
-0.75,0.62,0.11,-0.91,-0.17,2.75,24506
-0.74,0.61,0.12,-1.14,0.28,2.72,24507
-0.75,0.61,0.12,-0.91,0.03,2.56,24508
-0.72,0.61,0.12,-1.37,0.52,2.71,24509
-0.76,0.60,0.12,-0.96,0.05,2.69,24510
-0.73,0.61,0.12,-1.03,-0.09,2.53,24511
-0.74,0.61,0.12,-1.09,0.24,2.69,24512
-0.76,0.62,0.10,-1.00,0.05,2.60,24513
-0.74,0.61,0.12,-1.19,0.14,2.72,24514
-0.74,0.61,0.13,-0.89,0.01,2.67,24515
-0.75,0.61,0.12,-0.94,-0.08,2.75,24516
-0.73,0.62,0.14,-0.95,0.29,2.66,24517
-0.74,0.61,0.11,-1.00,-0.10,2.60,24518
-0.75,0.62,0.11,-1.28,0.37,2.68,24519
-0.76,0.61,0.12,-0.99,-0.15,2.89,24520
-0.76,0.61,0.11,-1.16,0.02,2.79,24521
-0.75,0.61,0.11,-1.16,0.21,2.64,24522
-0.76,0.61,0.13,-0.98,-0.11,2.55,24523
-0.74,0.62,0.12,-1.18,0.34,2.85,24524
-0.76,0.61,0.11,-1.16,-0.02,2.64,24525
-0.74,0.61,0.12,-1.04,0.02,2.70,24526
-0.74,0.62,0.12,-0.82,0.13,2.75,24527
-0.75,0.61,0.12,-1.32,0.31,2.65,24528
-0.75,0.61,0.12,-0.98,-0.03,2.66,24529
-0.76,0.62,0.11,-0.96,-0.01,2.70,24530
-0.74,0.62,0.12,-1.14,0.17,2.67,24531
-0.75,0.62,0.12,-1.18,0.17,2.72,24532
-0.75,0.61,0.11,-1.02,-0.11,2.58,24533
-0.74,0.61,0.12,-1.40,0.27,2.65,24534
-0.74,0.61,0.11,-1.01,0.05,2.54,24535
-0.75,0.61,0.12,-1.05,0.23,2.72,24536
-0.75,0.60,0.11,-0.91,0.10,2.53,24537
-0.75,0.60,0.12,-0.82,-0.14,2.50,24538
-0.74,0.61,0.12,-1.21,0.36,2.78,24539
-0.74,0.61,0.11,-1.26,0.11,2.84,24540
-0.76,0.62,0.12,-1.15,0.24,2.84,24541
-0.76,0.61,0.11,-1.14,-0.06,2.56,24542
-0.76,0.61,0.11,-1.03,-0.06,2.68,24543
-0.74,0.61,0.12,-1.05,0.33,2.69,24544
-0.75,0.61,0.11,-0.97,0.17,2.72,24545
-0.75,0.61,0.12,-1.09,-0.06,2.56,24546
-0.74,0.61,0.12,-1.00,0.01,2.55,24547
-0.75,0.62,0.11,-1.27,0.44,2.69,24548
-0.76,0.61,0.11,-1.08,0.02,2.80,24549
-0.74,0.61,0.12,-1.05,0.15,2.69,24550
-0.75,0.62,0.11,-0.81,-0.25,2.80,24551
-0.75,0.61,0.11,-0.89,-0.08,2.53,24552
-0.76,0.61,0.12,-1.07,0.15,2.63,24553
-0.73,0.62,0.11,-1.34,0.39,2.67,24554
-0.74,0.61,0.11,-1.06,0.13,2.75,24555
-0.74,0.62,0.13,-1.37,0.43,2.63,24556
-0.77,0.60,0.11,-0.67,-0.60,2.54,24557
-0.74,0.61,0.11,-1.12,0.26,2.65,24558
-0.76,0.62,0.11,-1.24,0.62,2.75,24559
-0.76,0.62,0.12,-1.04,0.11,2.56,24560
-0.75,0.62,0.12,-1.08,0.13,2.67,24561
-0.74,0.61,0.12,-1.24,0.12,2.61,24562
-0.74,0.61,0.12,-1.02,0.11,2.63,24563
-0.74,0.61,0.11,-1.11,0.21,2.71,24564
-0.76,0.61,0.11,-1.07,-0.08,2.53,24565
-0.74,0.61,0.12,-1.13,0.11,2.69,24566
-0.73,0.61,0.12,-1.20,0.37,2.84,24567
-0.74,0.61,0.12,-1.00,0.17,2.81,24568
-0.76,0.61,0.12,-1.05,-0.33,2.56,24569
-0.75,0.61,0.11,-1.11,-0.19,2.63,24570
-0.76,0.61,0.11,-0.89,-0.03,2.53,24571
-0.73,0.62,0.12,-1.18,0.74,2.93,24572
-0.76,0.61,0.10,-1.20,0.09,2.78,24573
-0.75,0.61,0.13,-1.11,-0.10,2.62,24574
-0.75,0.61,0.12,-1.06,0.25,2.87,24575
-0.76,0.61,0.11,-0.73,-0.27,2.69,24576
-0.75,0.61,0.11,-0.98,-0.17,2.69,24577
-0.75,0.61,0.11,-1.21,0.15,2.58,24578
-0.74,0.61,0.12,-1.04,0.45,2.69,24579
-0.76,0.62,0.12,-0.94,0.01,2.62,24580
-0.76,0.61,0.11,-1.21,0.17,2.77,24581
-0.75,0.61,0.12,-1.19,0.03,2.63,24582
-0.75,0.61,0.12,-1.02,0.01,2.62,24583
-0.75,0.62,0.12,-0.98,-0.13,2.63,24584
-0.75,0.61,0.12,-1.14,0.17,2.60,24585
-0.75,0.62,0.12,-1.13,0.18,2.59,24586
-0.73,0.62,0.12,-1.45,0.58,2.85,24587
-0.77,0.61,0.11,-1.05,0.05,2.60,24588
-0.74,0.61,0.11,-1.11,0.11,2.88,24589
-0.75,0.61,0.13,-1.03,0.18,2.75,24590
-0.74,0.61,0.12,-0.95,0.08,2.66,24591
-0.75,0.61,0.11,-1.23,0.44,2.85,24592
-0.76,0.62,0.12,-0.95,0.01,2.49,24593
-0.75,0.61,0.12,-0.83,-0.12,2.56,24594
-0.76,0.62,0.11,-1.08,0.14,2.60,24595
-0.76,0.61,0.11,-0.91,0.08,2.47,24596
-0.76,0.61,0.10,-1.22,0.28,2.69,24597
-0.74,0.62,0.12,-1.17,0.29,2.69,24598
-0.76,0.61,0.11,-0.96,-0.16,2.54,24599
-0.74,0.61,0.12,-1.11,0.12,2.59,24600
-0.74,0.62,0.12,-1.19,0.27,2.72,24601
-0.76,0.61,0.12,-0.85,-0.35,2.47,24602
-0.75,0.61,0.12,-1.17,0.06,2.60,24603
-0.73,0.61,0.12,-1.16,0.32,2.73,24604
-0.76,0.61,0.12,-1.02,-0.05,2.71,24605
-0.76,0.61,0.11,-1.25,0.10,2.96,24606
-0.75,0.61,0.12,-1.12,-0.07,2.73,24607
-0.75,0.61,0.13,-0.94,-0.13,2.65,24608
-0.75,0.61,0.11,-0.92,0.02,2.37,24609
-0.73,0.61,0.12,-1.09,0.40,2.79,24610
-0.76,0.61,0.11,-0.96,0.06,2.85,24611
-0.75,0.61,0.12,-1.07,0.06,2.82,24612
-0.75,0.61,0.12,-1.16,0.36,2.76,24613
-0.74,0.62,0.12,-0.94,-0.01,2.45,24614
-0.75,0.61,0.11,-1.04,-0.07,2.59,24615
-0.75,0.61,0.11,-0.94,0.06,2.59,24616
-0.74,0.62,0.12,-1.18,0.21,2.59,24617
-0.76,0.61,0.11,-1.14,0.20,2.73,24618
-0.75,0.61,0.13,-0.91,-0.17,2.50,24619
-0.75,0.61,0.13,-1.02,-0.06,2.67,24620
-0.75,0.61,0.12,-0.82,-0.01,2.66,24621
-0.75,0.62,0.11,-0.93,-0.05,2.63,24622
-0.75,0.62,0.12,-0.96,0.02,2.79,24623
-0.75,0.62,0.11,-1.18,0.30,2.76,24624
-0.75,0.61,0.12,-1.17,0.14,2.89,24625
-0.76,0.61,0.12,-0.96,-0.24,2.58,24626
-0.75,0.61,0.12,-0.74,-0.29,2.60,24627
-0.72,0.62,0.10,-1.32,0.31,2.67,24628
-0.74,0.61,0.12,-1.16,0.17,2.60,24629
-0.77,0.61,0.11,-0.91,-0.10,2.62,24630
-0.77,0.61,0.11,-0.94,-0.08,2.47,24631
-0.76,0.62,0.12,-1.14,0.18,2.80,24632
-0.76,0.62,0.12,-1.09,-0.13,2.72,24633
-0.73,0.62,0.13,-1.01,-0.21,2.59,24634
-0.73,0.62,0.12,-1.14,0.12,2.56,24635
-0.76,0.62,0.12,-0.91,-0.13,2.60,24636
-0.74,0.61,0.13,-0.95,0.03,2.65,24637
-0.73,0.62,0.12,-1.14,0.51,2.87,24638
-0.74,0.61,0.13,-1.24,0.43,2.84,24639
-0.78,0.61,0.12,-1.11,-0.19,2.55,24640
-0.76,0.61,0.11,-1.02,0.11,2.52,24641
-0.75,0.62,0.12,-0.86,0.06,2.89,24642
-0.76,0.61,0.11,-1.05,0.06,2.47,24643
-0.75,0.61,0.11,-1.12,0.02,2.65,24644
-0.75,0.61,0.11,-1.16,0.02,2.72,24645
-0.74,0.61,0.11,-1.26,0.27,2.65,24646
-0.76,0.61,0.11,-1.06,-0.13,2.43,24647
-0.76,0.61,0.11,-0.95,-0.06,2.50,24648
-0.74,0.62,0.12,-1.01,-0.18,2.66,24649
-0.74,0.62,0.12,-1.16,0.13,2.72,24650
-0.75,0.62,0.12,-1.10,0.22,2.82,24651
-0.76,0.61,0.11,-0.85,0.04,2.60,24652
-0.76,0.61,0.12,-0.92,-0.15,2.51,24653
-0.76,0.61,0.11,-0.98,0.17,2.56,24654
-0.75,0.62,0.11,-1.17,0.02,2.72,24655
-0.75,0.61,0.13,-1.16,0.16,2.79,24656
-0.74,0.61,0.12,-0.98,0.01,2.47,24657
-0.74,0.62,0.12,-1.16,0.40,2.87,24658
-0.76,0.61,0.11,-1.02,-0.08,2.62,24659
-0.74,0.62,0.12,-1.10,0.21,2.65,24660
-0.75,0.61,0.12,-1.11,0.14,2.79,24661
-0.77,0.61,0.12,-0.98,-0.11,2.77,24662
-0.74,0.62,0.11,-1.27,0.34,2.72,24663
-0.74,0.61,0.13,-0.92,0.18,2.47,24664
-0.75,0.61,0.11,-1.19,0.16,2.69,24665
-0.76,0.61,0.12,-0.93,0.05,2.57,24666
-0.74,0.61,0.12,-1.11,0.04,2.47,24667
-0.74,0.62,0.11,-1.09,0.06,2.87,24668
-0.76,0.61,0.12,-0.98,-0.05,2.83,24669
-0.75,0.62,0.10,-1.31,0.22,2.78,24670
-0.75,0.61,0.13,-1.23,0.30,2.66,24671
-0.74,0.61,0.11,-0.97,0.07,2.92,24672
-0.75,0.61,0.13,-0.86,-0.36,2.66,24673
-0.76,0.61,0.11,-1.05,0.05,2.51,24674
-0.74,0.60,0.12,-1.22,0.16,2.78,24675
-0.75,0.62,0.11,-1.24,0.01,2.75,24676
-0.75,0.62,0.11,-1.03,0.06,2.60,24677
-0.75,0.62,0.11,-1.11,0.06,2.79,24678
-0.76,0.61,0.11,-1.02,0.03,2.61,24679
-0.74,0.62,0.12,-1.16,0.23,2.68,24680
-0.74,0.62,0.12,-1.05,0.22,2.71,24681
-0.75,0.61,0.13,-0.92,-0.12,2.53,24682
-0.76,0.61,0.12,-0.89,-0.12,2.63,24683
-0.73,0.61,0.11,-1.23,0.12,2.79,24684
-0.74,0.62,0.12,-1.32,0.38,2.79,24685
-0.75,0.61,0.11,-1.00,0.09,2.76,24686
-0.76,0.61,0.11,-1.11,0.08,2.60,24687
-0.74,0.61,0.11,-1.06,0.15,2.85,24688
-0.75,0.62,0.12,-1.08,0.23,2.57,24689
-0.75,0.61,0.12,-1.17,0.15,2.72,24690
-0.75,0.61,0.12,-1.17,0.21,2.75,24691
-0.77,0.61,0.12,-1.00,0.03,2.74,24692
-0.77,0.61,0.12,-0.91,-0.27,2.60,24693
-0.75,0.62,0.12,-1.16,0.34,2.76,24694
-0.75,0.61,0.12,-0.79,-0.11,2.68,24695
-0.75,0.61,0.12,-1.07,0.12,2.71,24696
-0.76,0.61,0.11,-1.08,0.01,2.43,24697
-0.74,0.61,0.11,-0.99,-0.14,2.77,24698
-0.74,0.61,0.11,-1.20,0.38,2.70,24699
-0.74,0.62,0.11,-1.24,0.23,2.64,24700
-0.75,0.61,0.12,-1.15,0.20,2.63,24701
-0.76,0.62,0.11,-1.11,-0.02,2.60,24702
-0.75,0.61,0.12,-1.08,-0.04,2.72,24703
-0.74,0.61,0.11,-1.00,0.11,2.56,24704
-0.74,0.61,0.11,-0.94,-0.07,2.62,24705
-0.75,0.61,0.11,-1.13,0.07,2.47,24706
-0.75,0.62,0.12,-1.11,0.40,2.63,24707
-0.75,0.61,0.12,-0.94,-0.04,2.47,24708
-0.74,0.61,0.12,-1.18,-0.05,2.61,24709
-0.73,0.62,0.12,-1.04,0.24,2.76,24710
-0.75,0.61,0.12,-1.06,0.21,2.59,24711
-0.75,0.61,0.11,-1.05,-0.15,2.59,24712
-0.74,0.62,0.12,-1.02,0.01,2.50,24713
-0.74,0.61,0.11,-1.14,0.03,2.66,24714
-0.75,0.61,0.12,-1.11,0.09,2.72,24715
-0.74,0.62,0.12,-1.03,0.24,2.69,24716
-0.75,0.61,0.13,-0.89,0.37,2.75,24717
-0.76,0.61,0.12,-1.02,0.02,2.56,24718
-0.74,0.61,0.12,-1.02,-0.05,2.76,24719
-0.75,0.61,0.13,-1.07,0.09,2.42,24720
-0.75,0.61,0.11,-1.06,0.10,2.74,24721
-0.76,0.60,0.11,-0.76,-0.14,2.55,24722
-0.75,0.61,0.11,-1.18,0.26,2.64,24723
-0.75,0.61,0.12,-1.14,-0.16,2.55,24724
-0.74,0.61,0.12,-0.95,0.02,2.63,24725
-0.74,0.62,0.12,-1.18,0.24,2.82,24726
-0.76,0.61,0.11,-1.05,-0.14,2.63,24727
-0.75,0.61,0.12,-1.02,0.07,2.62,24728
-0.75,0.61,0.11,-1.05,0.10,2.76,24729
-0.75,0.61,0.12,-0.93,0.09,2.56,24730
-0.75,0.61,0.12,-1.24,0.29,2.75,24731
-0.77,0.61,0.12,-1.01,-0.02,2.65,24732
-0.75,0.62,0.12,-1.17,0.05,2.66,24733
-0.75,0.62,0.12,-1.05,-0.02,2.75,24734
-0.75,0.61,0.13,-1.03,0.20,2.67,24735
-0.75,0.61,0.12,-1.02,-0.15,2.53,24736
-0.74,0.61,0.12,-1.13,0.05,2.68,24737
-0.74,0.61,0.12,-1.08,0.23,2.75,24738
-0.76,0.61,0.12,-0.93,-0.32,2.66,24739
-0.75,0.61,0.11,-0.90,-0.07,2.65,24740
-0.73,0.61,0.11,-1.16,0.00,2.57,24741
-0.74,0.61,0.13,-1.19,0.26,2.51,24742
-0.76,0.61,0.11,-0.87,-0.19,2.50,24743
-0.75,0.61,0.11,-1.14,0.24,2.74,24744
-0.74,0.61,0.12,-1.39,0.08,2.83,24745
-0.75,0.61,0.12,-1.25,0.17,2.80,24746
-0.75,0.61,0.12,-0.92,-0.07,2.78,24747
-0.75,0.61,0.11,-1.22,-0.11,2.54,24748
-0.74,0.62,0.12,-1.18,0.40,2.67,24749
-0.76,0.61,0.12,-0.98,-0.02,2.50,24750
-0.75,0.61,0.11,-1.16,0.00,2.50,24751
-0.75,0.62,0.11,-1.14,0.05,2.69,24752
-0.74,0.61,0.11,-1.19,0.13,2.83,24753
-0.76,0.62,0.11,-1.16,0.16,2.75,24754
-0.76,0.61,0.11,-1.06,0.20,2.58,24755
-0.74,0.62,0.12,-1.05,0.24,2.85,24756
-0.74,0.62,0.12,-1.16,0.18,2.79,24757
-0.76,0.61,0.12,-0.98,-0.06,2.83,24758
-0.75,0.61,0.12,-0.85,-0.04,2.50,24759
-0.73,0.61,0.12,-1.02,0.07,2.73,24760
-0.75,0.61,0.12,-1.03,0.05,2.71,24761
-0.74,0.62,0.13,-1.36,0.16,2.78,24762
-0.77,0.61,0.11,-0.85,-0.22,2.80,24763
-0.75,0.62,0.12,-1.40,0.17,2.70,24764
-0.74,0.61,0.12,-1.03,0.16,2.75,24765
-0.75,0.61,0.11,-1.04,0.03,2.63,24766
-0.76,0.61,0.11,-0.95,-0.18,2.48,24767
