sim_time, one_dynamixel_simulation/joint1?0/velocity
7.231, -8.17124e-14
7.232, -8.52651e-14
7.233, -7.81597e-14
7.234, -8.52651e-14
7.235, -7.81597e-14
7.236, -8.52651e-14
7.237, -7.81597e-14
7.238, -8.52651e-14
7.239, -7.81597e-14
7.24, -8.52651e-14
7.241, -7.81597e-14
7.242, -8.52651e-14
7.243, 3.2685e-13
7.244, 1.1724e-13
7.245, 1.24345e-13
7.246, 1.1724e-13
7.247, 1.24345e-13
7.248, 1.1724e-13
7.249, 1.24345e-13
7.25, -7.81597e-14
7.251, -8.52651e-14
7.252, -7.81597e-14
7.253, -8.52651e-14
7.254, -7.81597e-14
7.255, -8.52651e-14
7.256, -7.81597e-14
7.257, -8.52651e-14
7.258, -7.81597e-14
7.259, -8.52651e-14
7.26, -7.81597e-14
7.261, -8.52651e-14
7.262, -7.81597e-14
7.263, 3.23297e-13
7.264, 1.24345e-13
7.265, 1.1724e-13
7.266, 1.24345e-13
7.267, 1.1724e-13
7.268, 1.24345e-13
7.269, 1.1724e-13
7.27, -8.17124e-14
7.271, -8.52651e-14
7.272, -7.81597e-14
7.273, -8.52651e-14
7.274, -7.81597e-14
7.275, -8.52651e-14
7.276, -7.81597e-14
7.277, -8.52651e-14
7.278, -7.81597e-14
7.279, -8.52651e-14
7.28, -7.81597e-14
7.281, -8.52651e-14
7.282, 3.2685e-13
7.283, 1.1724e-13
7.284, 1.24345e-13
7.285, 1.1724e-13
7.286, 1.24345e-13
7.287, 1.1724e-13
7.288, -8.17124e-14
7.289, -8.52651e-14
7.29, -7.81597e-14
7.291, -8.52651e-14
7.292, -7.81597e-14
7.293, -8.52651e-14
7.294, -7.81597e-14
7.295, -8.52651e-14
7.296, -7.81597e-14
7.297, -8.52651e-14
7.298, -7.81597e-14
7.299, -8.52651e-14
7.3, 3.2685e-13
7.301, 1.1724e-13
7.302, 1.24345e-13
7.303, 1.1724e-13
7.304, 1.24345e-13
7.305, 1.1724e-13
7.306, 1.24345e-13
7.307, -7.81597e-14
7.308, -8.52651e-14
7.309, -7.81597e-14
7.31, -8.52651e-14
7.311, -7.81597e-14
7.312, -8.52651e-14
7.313, -7.81597e-14
7.314, -8.52651e-14
7.315, -7.81597e-14
7.316, -8.52651e-14
7.317, -7.81597e-14
7.318, -8.52651e-14
7.319, -7.81597e-14
7.32, 3.23297e-13
7.321, 1.24345e-13
7.322, 1.1724e-13
7.323, 1.24345e-13
7.324, 1.1724e-13
7.325, 1.24345e-13
7.326, 1.1724e-13
7.327, -8.17124e-14
7.328, -8.52651e-14
7.329, -7.81597e-14
7.33, -8.52651e-14
7.331, -7.81597e-14
7.332, -8.52651e-14
7.333, -7.81597e-14
7.334, -8.52651e-14
7.335, -7.81597e-14
7.336, -8.52651e-14
7.337, -7.81597e-14
7.338, -8.52651e-14
7.339, 3.2685e-13
7.34, 1.1724e-13
7.341, 1.24345e-13
7.342, 1.1724e-13
7.343, 1.24345e-13
7.344, 1.1724e-13
7.345, -8.17124e-14
7.346, -8.52651e-14
7.347, -7.81597e-14
7.348, -8.52651e-14
7.349, -7.81597e-14
7.35, -8.52651e-14
7.351, -7.81597e-14
7.352, -8.52651e-14
7.353, -7.81597e-14
7.354, -8.52651e-14
7.355, -7.81597e-14
7.356, -8.52651e-14
7.357, 3.2685e-13
7.358, 1.1724e-13
7.359, 1.24345e-13
7.36, 1.1724e-13
7.361, 1.24345e-13
7.362, 1.1724e-13
7.363, 1.24345e-13
7.364, -7.81597e-14
7.365, -8.52651e-14
7.366, -7.81597e-14
7.367, -8.52651e-14
7.368, -7.81597e-14
7.369, -8.52651e-14
7.37, -7.81597e-14
7.371, -8.52651e-14
7.372, -7.81597e-14
7.373, -8.52651e-14
7.374, -7.81597e-14
7.375, -8.52651e-14
7.376, -7.81597e-14
7.377, 3.23297e-13
7.378, 1.24345e-13
7.379, 1.1724e-13
7.38, 1.24345e-13
7.381, 1.1724e-13
7.382, 1.24345e-13
7.383, 1.1724e-13
7.384, -8.17124e-14
7.385, -8.52651e-14
7.386, -7.81597e-14
7.387, -8.52651e-14
7.388, -7.81597e-14
7.389, -8.52651e-14
7.39, -7.81597e-14
7.391, -8.52651e-14
7.392, -7.81597e-14
7.393, -8.52651e-14
7.394, -7.81597e-14
7.395, -8.52651e-14
7.396, -7.81597e-14
7.397, 3.23297e-13
7.398, 1.24345e-13
7.399, 1.1724e-13
7.4, 1.24345e-13
7.401, 1.1724e-13
7.402, 1.24345e-13
7.403, 1.1724e-13
7.404, -8.17124e-14
7.405, -8.52651e-14
7.406, -7.81597e-14
7.407, -8.52651e-14
7.408, -7.81597e-14
7.409, -8.52651e-14
7.41, -7.81597e-14
7.411, -8.52651e-14
7.412, -7.81597e-14
7.413, -8.52651e-14
7.414, -7.81597e-14
7.415, -8.52651e-14
7.416, 3.2685e-13
7.417, 1.1724e-13
7.418, 1.24345e-13
7.419, 1.1724e-13
7.42, 1.24345e-13
7.421, 1.1724e-13
7.422, -8.17124e-14
7.423, -8.52651e-14
7.424, -7.81597e-14
7.425, -8.52651e-14
7.426, -7.81597e-14
7.427, -8.52651e-14
7.428, -7.81597e-14
7.429, -8.52651e-14
7.43, -7.81597e-14
7.431, -8.52651e-14
7.432, -7.81597e-14
7.433, -8.52651e-14
7.434, 3.2685e-13
7.435, 1.1724e-13
7.436, 1.24345e-13
7.437, 1.1724e-13
7.438, 1.24345e-13
7.439, 1.1724e-13
7.44, 1.24345e-13
7.441, -7.81597e-14
7.442, -8.52651e-14
7.443, -7.81597e-14
7.444, -8.52651e-14
7.445, -7.81597e-14
7.446, -8.52651e-14
7.447, -7.81597e-14
7.448, -8.52651e-14
7.449, -7.81597e-14
7.45, -8.52651e-14
7.451, -7.81597e-14
7.452, -8.52651e-14
7.453, -7.81597e-14
7.454, 3.23297e-13
7.455, 1.24345e-13
7.456, 1.1724e-13
7.457, 1.24345e-13
7.458, 1.1724e-13
7.459, 1.24345e-13
7.46, 1.1724e-13
7.461, -8.17124e-14
7.462, -8.52651e-14
7.463, -7.81597e-14
7.464, -8.52651e-14
7.465, -7.81597e-14
7.466, -8.52651e-14
7.467, -7.81597e-14
7.468, -8.52651e-14
7.469, -7.81597e-14
7.47, -8.52651e-14
7.471, -7.81597e-14
7.472, -8.52651e-14
7.473, 3.2685e-13
7.474, 1.1724e-13
7.475, 1.24345e-13
7.476, 1.1724e-13
7.477, 1.24345e-13
7.478, 1.1724e-13
7.479, -8.17124e-14
7.48, -8.52651e-14
7.481, -7.81597e-14
7.482, -8.52651e-14
7.483, -7.81597e-14
7.484, -8.52651e-14
7.485, -7.81597e-14
7.486, -8.52651e-14
7.487, -7.81597e-14
7.488, -8.52651e-14
7.489, -7.81597e-14
7.49, -8.52651e-14
7.491, 3.2685e-13
7.492, 1.1724e-13
7.493, 1.24345e-13
7.494, 1.1724e-13
7.495, 1.24345e-13
7.496, 1.1724e-13
7.497, 1.24345e-13
7.498, -7.81597e-14
7.499, -8.52651e-14
7.5, -7.81597e-14
7.501, -8.52651e-14
7.502, -7.81597e-14
7.503, -8.52651e-14
7.504, -7.81597e-14
7.505, -8.52651e-14
7.506, -7.81597e-14
7.507, -8.52651e-14
7.508, -7.81597e-14
7.509, -8.52651e-14
7.51, -7.81597e-14
7.511, 3.23297e-13
7.512, 1.24345e-13
7.513, 1.1724e-13
7.514, 1.24345e-13
7.515, 1.1724e-13
7.516, 1.24345e-13
7.517, 1.1724e-13
7.518, -8.17124e-14
7.519, -8.52651e-14
7.52, -7.81597e-14
7.521, -8.52651e-14
7.522, -7.81597e-14
7.523, -8.52651e-14
7.524, -7.81597e-14
7.525, -8.52651e-14
7.526, -7.81597e-14
7.527, -8.52651e-14
7.528, -7.81597e-14
7.529, -8.52651e-14
7.53, 3.2685e-13
7.531, 1.1724e-13
7.532, 1.24345e-13
7.533, 1.1724e-13
7.534, 1.24345e-13
7.535, 1.1724e-13
7.536, -8.17124e-14
7.537, -8.52651e-14
7.538, -7.81597e-14
7.539, -8.52651e-14
7.54, -7.81597e-14
7.541, -8.52651e-14
7.542, -7.81597e-14
7.543, -8.52651e-14
7.544, -7.81597e-14
7.545, -8.52651e-14
7.546, -7.81597e-14
7.547, -8.52651e-14
7.548, 3.2685e-13
7.549, 1.1724e-13
7.55, 1.24345e-13
7.551, 1.1724e-13
7.552, 1.24345e-13
7.553, 1.1724e-13
7.554, 1.24345e-13
