sim_time, one_dynamixel_simulation/joint1?0/velocity
3.371, -2.4869e-14
3.372, -2.4869e-14
3.373, -2.4869e-14
3.374, -2.4869e-14
3.375, -2.4869e-14
3.376, -2.4869e-14
3.377, -2.4869e-14
3.378, -2.4869e-14
3.379, -2.4869e-14
3.38, -2.4869e-14
3.381, -2.4869e-14
3.382, -2.4869e-14
3.383, -2.4869e-14
3.384, -2.4869e-14
3.385, -2.4869e-14
3.386, -2.4869e-14
3.387, -2.4869e-14
3.388, -2.4869e-14
3.389, -2.4869e-14
3.39, -2.4869e-14
3.391, -2.4869e-14
3.392, -2.4869e-14
3.393, -2.4869e-14
3.394, -2.4869e-14
3.395, -2.4869e-14
3.396, -2.4869e-14
3.397, -2.4869e-14
3.398, -2.4869e-14
3.399, -2.4869e-14
3.4, -2.4869e-14
3.401, -2.4869e-14
3.402, 3.87246e-13
3.403, 1.88294e-13
3.404, 1.84741e-13
3.405, 1.84741e-13
3.406, -2.4869e-14
3.407, -2.4869e-14
3.408, -2.4869e-14
3.409, -2.4869e-14
3.41, -2.4869e-14
3.411, -2.4869e-14
3.412, -2.4869e-14
3.413, -2.4869e-14
3.414, -2.4869e-14
3.415, -2.4869e-14
3.416, -2.4869e-14
3.417, -2.4869e-14
3.418, -2.4869e-14
3.419, -2.4869e-14
3.42, -2.4869e-14
3.421, -2.4869e-14
3.422, -2.4869e-14
3.423, -2.4869e-14
3.424, -2.4869e-14
3.425, -2.4869e-14
3.426, -2.4869e-14
3.427, -2.4869e-14
3.428, -2.4869e-14
3.429, -2.4869e-14
3.43, -2.4869e-14
3.431, -2.4869e-14
3.432, -2.4869e-14
3.433, -2.4869e-14
3.434, -2.4869e-14
3.435, -2.4869e-14
3.436, -2.4869e-14
3.437, -2.4869e-14
3.438, -2.4869e-14
3.439, -2.4869e-14
3.44, -2.4869e-14
3.441, -2.4869e-14
3.442, -2.4869e-14
3.443, -2.4869e-14
3.444, 3.87246e-13
3.445, 1.88294e-13
3.446, 1.84741e-13
3.447, 1.84741e-13
3.448, -2.4869e-14
3.449, -2.4869e-14
3.45, -2.4869e-14
3.451, -2.4869e-14
3.452, -2.4869e-14
3.453, -2.4869e-14
3.454, -2.4869e-14
3.455, -2.4869e-14
3.456, -2.4869e-14
3.457, -2.4869e-14
3.458, -2.4869e-14
3.459, -2.4869e-14
3.46, -2.4869e-14
3.461, -2.4869e-14
3.462, -2.4869e-14
3.463, -2.4869e-14
3.464, -2.4869e-14
3.465, -2.4869e-14
3.466, -2.4869e-14
3.467, -2.4869e-14
3.468, -2.4869e-14
3.469, -2.4869e-14
3.47, -2.4869e-14
3.471, -2.4869e-14
3.472, -2.4869e-14
3.473, -2.4869e-14
3.474, -2.4869e-14
3.475, -2.4869e-14
3.476, -2.4869e-14
3.477, -2.4869e-14
3.478, -2.4869e-14
3.479, -2.4869e-14
3.48, -2.4869e-14
3.481, -2.4869e-14
3.482, -2.4869e-14
3.483, -2.4869e-14
3.484, -2.4869e-14
3.485, 3.87246e-13
3.486, 1.88294e-13
3.487, 1.84741e-13
3.488, 1.84741e-13
3.489, -2.4869e-14
3.49, -2.4869e-14
3.491, -2.4869e-14
3.492, -2.4869e-14
3.493, -2.4869e-14
3.494, -2.4869e-14
3.495, -2.4869e-14
3.496, -2.4869e-14
3.497, -2.4869e-14
3.498, -2.4869e-14
3.499, -2.4869e-14
3.5, -2.4869e-14
3.501, -2.4869e-14
3.502, -2.4869e-14
3.503, -2.4869e-14
3.504, -2.4869e-14
3.505, -2.4869e-14
3.506, -2.4869e-14
3.507, -2.4869e-14
3.508, -2.4869e-14
3.509, -2.4869e-14
3.51, -2.4869e-14
3.511, -2.4869e-14
3.512, -2.4869e-14
3.513, -2.4869e-14
3.514, -2.4869e-14
3.515, -2.4869e-14
3.516, -2.4869e-14
3.517, -2.4869e-14
3.518, -2.4869e-14
3.519, -2.4869e-14
3.52, -2.4869e-14
3.521, -2.4869e-14
3.522, -2.4869e-14
3.523, -2.4869e-14
3.524, -2.4869e-14
3.525, -2.4869e-14
3.526, -2.4869e-14
3.527, 3.87246e-13
3.528, 1.88294e-13
3.529, 1.84741e-13
3.53, 1.84741e-13
3.531, -2.4869e-14
3.532, -2.4869e-14
3.533, -2.4869e-14
3.534, -2.4869e-14
3.535, -2.4869e-14
3.536, -2.4869e-14
3.537, -2.4869e-14
3.538, -2.4869e-14
3.539, -2.4869e-14
3.54, -2.4869e-14
3.541, -2.4869e-14
3.542, -2.4869e-14
3.543, -2.4869e-14
3.544, -2.4869e-14
3.545, -2.4869e-14
3.546, -2.4869e-14
3.547, -2.4869e-14
3.548, -2.4869e-14
3.549, -2.4869e-14
3.55, -2.4869e-14
3.551, -2.4869e-14
3.552, -2.4869e-14
3.553, -2.4869e-14
3.554, -2.4869e-14
3.555, -2.4869e-14
3.556, -2.4869e-14
3.557, -2.4869e-14
3.558, -2.4869e-14
3.559, -2.4869e-14
3.56, -2.4869e-14
3.561, -2.4869e-14
3.562, -2.4869e-14
3.563, -2.4869e-14
3.564, -2.4869e-14
3.565, -2.4869e-14
3.566, -2.4869e-14
3.567, -2.4869e-14
3.568, 3.87246e-13
3.569, 1.88294e-13
3.57, 1.84741e-13
3.571, 1.84741e-13
3.572, -2.4869e-14
3.573, -2.4869e-14
3.574, -2.4869e-14
3.575, -2.4869e-14
3.576, -2.4869e-14
3.577, -2.4869e-14
3.578, -2.4869e-14
3.579, -2.4869e-14
3.58, -2.4869e-14
3.581, -2.4869e-14
3.582, -2.4869e-14
3.583, -2.4869e-14
3.584, -2.4869e-14
3.585, -2.4869e-14
3.586, -2.4869e-14
3.587, -2.4869e-14
3.588, -2.4869e-14
3.589, -2.4869e-14
3.59, -2.4869e-14
3.591, -2.4869e-14
3.592, -2.4869e-14
3.593, -2.4869e-14
3.594, -2.4869e-14
3.595, -2.4869e-14
3.596, -2.4869e-14
3.597, -2.4869e-14
3.598, -2.4869e-14
3.599, -2.4869e-14
3.6, -2.4869e-14
3.601, -2.4869e-14
3.602, -2.4869e-14
3.603, -2.4869e-14
3.604, -2.4869e-14
3.605, -2.4869e-14
3.606, -2.4869e-14
3.607, -2.4869e-14
3.608, -2.4869e-14
3.609, -2.4869e-14
3.61, 3.87246e-13
3.611, 1.88294e-13
3.612, 1.84741e-13
3.613, 1.84741e-13
3.614, -2.4869e-14
3.615, -2.4869e-14
3.616, -2.4869e-14
3.617, -2.4869e-14
3.618, -2.4869e-14
3.619, -2.4869e-14
3.62, -2.4869e-14
3.621, -2.4869e-14
3.622, -2.4869e-14
3.623, -2.4869e-14
3.624, -2.4869e-14
3.625, -2.4869e-14
3.626, -2.4869e-14
3.627, -2.4869e-14
3.628, -2.4869e-14
3.629, -2.4869e-14
3.63, -2.4869e-14
3.631, -2.4869e-14
3.632, -2.4869e-14
3.633, -2.4869e-14
3.634, -2.4869e-14
3.635, -2.4869e-14
3.636, -2.4869e-14
3.637, -2.4869e-14
3.638, -2.4869e-14
3.639, -2.4869e-14
3.64, -2.4869e-14
3.641, -2.4869e-14
3.642, -2.4869e-14
3.643, -2.4869e-14
3.644, -2.4869e-14
3.645, -2.4869e-14
3.646, -2.4869e-14
3.647, -2.4869e-14
3.648, -2.4869e-14
3.649, -2.4869e-14
3.65, -2.4869e-14
3.651, 3.87246e-13
3.652, 1.88294e-13
3.653, 1.84741e-13
3.654, 1.84741e-13
3.655, -2.4869e-14
3.656, -2.4869e-14
3.657, -2.4869e-14
3.658, -2.4869e-14
3.659, -2.4869e-14
3.66, -2.4869e-14
3.661, -2.4869e-14
3.662, -2.4869e-14
3.663, -2.4869e-14
3.664, -2.4869e-14
3.665, -2.4869e-14
3.666, -2.4869e-14
3.667, -2.4869e-14
3.668, -2.4869e-14
3.669, -2.4869e-14
3.67, -2.4869e-14
3.671, -2.4869e-14
3.672, -2.4869e-14
3.673, -2.4869e-14
3.674, -2.4869e-14
3.675, -2.4869e-14
3.676, -2.4869e-14
3.677, -2.4869e-14
3.678, -2.4869e-14
3.679, -2.4869e-14
3.68, -2.4869e-14
3.681, -2.4869e-14
3.682, -2.4869e-14
3.683, -2.4869e-14
3.684, -2.4869e-14
3.685, -2.4869e-14
3.686, -2.4869e-14
3.687, -2.4869e-14
3.688, -2.4869e-14
3.689, -2.4869e-14
3.69, -2.4869e-14
3.691, -2.4869e-14
3.692, -2.4869e-14
3.693, 3.87246e-13
3.694, 1.88294e-13
3.695, 1.84741e-13
3.696, 1.84741e-13
3.697, -2.4869e-14
3.698, -2.4869e-14
3.699, -2.4869e-14
3.7, -2.4869e-14
3.701, -2.4869e-14
3.702, -2.4869e-14
3.703, -2.4869e-14
3.704, -2.4869e-14
3.705, -2.4869e-14
3.706, -2.4869e-14
3.707, -2.4869e-14
3.708, -2.4869e-14
3.709, -2.4869e-14
3.71, -2.4869e-14
3.711, -2.4869e-14
3.712, -2.4869e-14
3.713, -2.4869e-14
3.714, -2.4869e-14
3.715, -2.4869e-14
3.716, -2.4869e-14
3.717, -2.4869e-14
3.718, -2.4869e-14
3.719, -2.4869e-14
3.72, -2.4869e-14
3.721, -2.4869e-14
3.722, -2.4869e-14
3.723, -2.4869e-14
3.724, -2.4869e-14
3.725, -2.4869e-14
3.726, -2.4869e-14
3.727, -2.4869e-14
3.728, -2.4869e-14
3.729, -2.4869e-14
3.73, -2.4869e-14
3.731, -2.4869e-14
3.732, -2.4869e-14
3.733, -2.4869e-14
3.734, 3.87246e-13
3.735, 1.88294e-13
3.736, 1.84741e-13
3.737, 1.84741e-13
3.738, -2.4869e-14
3.739, -2.4869e-14
3.74, -2.4869e-14
3.741, -2.4869e-14
3.742, -2.4869e-14
3.743, -2.4869e-14
3.744, -2.4869e-14
3.745, -2.4869e-14
3.746, -2.4869e-14
3.747, -2.4869e-14
3.748, -2.4869e-14
3.749, -2.4869e-14
3.75, -2.4869e-14
3.751, -2.4869e-14
3.752, -2.4869e-14
3.753, -2.4869e-14
3.754, -2.4869e-14
3.755, -2.4869e-14
3.756, -2.4869e-14
3.757, -2.4869e-14
3.758, -2.4869e-14
3.759, -2.4869e-14
3.76, -2.4869e-14
3.761, -2.4869e-14
3.762, -2.4869e-14
3.763, -2.4869e-14
3.764, -2.4869e-14
3.765, -2.4869e-14
3.766, -2.4869e-14
3.767, -2.4869e-14
3.768, -2.4869e-14
3.769, -2.4869e-14
3.77, -2.4869e-14
3.771, -2.4869e-14
3.772, -2.4869e-14
3.773, -2.4869e-14
3.774, -2.4869e-14
3.775, -2.4869e-14
3.776, 3.87246e-13
3.777, 1.88294e-13
3.778, 1.84741e-13
3.779, 1.84741e-13
3.78, -2.4869e-14
3.781, -2.4869e-14
3.782, -2.4869e-14
3.783, -2.4869e-14
3.784, -2.4869e-14
3.785, -2.4869e-14
3.786, -2.4869e-14
3.787, -2.4869e-14
