20:28:25
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.79,0.41,0.47,-1.34,0.70,-3.04,98626
0.78,0.41,0.47,-1.28,0.44,-3.02,98627
0.79,0.40,0.47,-1.07,0.63,-2.94,98628
0.79,0.40,0.48,-1.16,0.83,-2.79,98629
0.79,0.40,0.48,-1.14,0.63,-2.97,98630
0.79,0.41,0.47,-1.18,0.58,-2.82,98631
0.78,0.41,0.47,-1.29,0.61,-2.92,98632
0.79,0.40,0.48,-1.16,0.56,-2.86,98633
0.79,0.40,0.48,-1.15,0.61,-2.95,98634
0.79,0.41,0.47,-1.04,0.68,-3.16,98635
0.79,0.40,0.47,-1.22,0.72,-3.17,98636
0.78,0.40,0.47,-1.22,0.52,-3.08,98637
0.78,0.40,0.47,-1.14,0.64,-3.03,98638
0.78,0.40,0.47,-1.08,0.62,-3.02,98639
0.79,0.41,0.47,-1.12,0.52,-2.86,98640
0.79,0.40,0.47,-1.10,0.53,-3.02,98641
0.79,0.40,0.47,-1.03,0.51,-3.02,98642
0.78,0.40,0.47,-1.37,0.53,-2.93,98643
0.79,0.41,0.47,-1.30,0.60,-2.95,98644
0.78,0.40,0.47,-1.18,0.60,-2.93,98645
0.78,0.40,0.47,-1.27,0.57,-3.02,98646
0.78,0.41,0.48,-1.34,0.66,-3.04,98647
0.79,0.40,0.48,-1.27,0.60,-3.01,98648
0.79,0.40,0.48,-1.25,0.61,-3.03,98649
0.79,0.40,0.48,-1.28,0.54,-2.96,98650
0.78,0.41,0.47,-1.18,0.76,-3.05,98651
0.78,0.40,0.47,-1.23,0.75,-2.98,98652
0.78,0.41,0.48,-1.23,0.54,-2.98,98653
0.79,0.40,0.47,-1.14,0.66,-2.87,98654
0.79,0.40,0.46,-1.08,0.55,-2.76,98655
0.79,0.41,0.47,-1.25,0.79,-2.97,98656
0.79,0.41,0.47,-1.04,0.63,-2.75,98657
0.78,0.41,0.47,-1.18,0.67,-2.94,98658
0.78,0.41,0.48,-1.08,0.72,-2.77,98659
0.78,0.41,0.48,-1.27,0.51,-3.02,98660
0.78,0.40,0.47,-1.18,0.60,-2.81,98661
0.79,0.41,0.46,-1.22,0.56,-2.76,98662
0.79,0.40,0.47,-1.30,0.57,-2.81,98663
0.78,0.41,0.46,-1.19,0.78,-2.84,98664
0.78,0.40,0.46,-1.05,0.60,-2.97,98665
0.79,0.41,0.47,-1.19,0.53,-2.92,98666
0.79,0.40,0.46,-1.19,0.47,-2.90,98667
0.78,0.40,0.47,-1.34,0.73,-2.74,98668
0.79,0.41,0.47,-1.18,0.66,-2.77,98669
0.79,0.41,0.48,-1.21,0.63,-2.89,98670
0.78,0.40,0.46,-1.03,0.76,-2.87,98671
0.79,0.40,0.46,-1.14,0.55,-2.77,98672
0.78,0.40,0.47,-1.27,0.71,-2.88,98673
0.78,0.40,0.46,-1.15,0.66,-2.92,98674
0.79,0.40,0.47,-1.22,0.68,-2.76,98675
0.79,0.40,0.47,-1.06,0.61,-2.84,98676
0.78,0.41,0.47,-0.98,0.62,-2.72,98677
0.79,0.41,0.47,-1.08,0.61,-2.89,98678
0.79,0.40,0.46,-1.21,0.62,-2.72,98679
0.79,0.41,0.47,-1.06,0.72,-2.67,98680
0.78,0.41,0.47,-1.20,0.63,-2.92,98681
0.79,0.40,0.47,-1.03,0.40,-3.08,98682
0.78,0.41,0.47,-1.22,0.69,-2.90,98683
0.78,0.41,0.47,-1.24,0.60,-2.75,98684
0.79,0.40,0.47,-1.11,0.65,-2.79,98685
0.79,0.41,0.48,-1.12,0.66,-2.95,98686
0.79,0.40,0.47,-1.15,0.57,-2.91,98687
0.78,0.41,0.48,-1.05,0.66,-3.05,98688
0.79,0.40,0.46,-1.03,0.77,-2.85,98689
0.79,0.40,0.48,-1.02,0.75,-2.99,98690
0.78,0.41,0.46,-1.14,0.64,-2.85,98691
0.78,0.40,0.47,-1.03,0.51,-2.82,98692
0.79,0.41,0.47,-1.18,0.66,-2.88,98693
0.78,0.40,0.47,-1.11,0.50,-3.04,98694
0.79,0.41,0.48,-1.22,0.69,-2.93,98695
0.79,0.40,0.47,-1.34,0.60,-3.07,98696
0.79,0.41,0.46,-1.09,0.44,-2.98,98697
0.78,0.40,0.47,-1.12,0.67,-3.19,98698
0.79,0.40,0.48,-1.38,0.58,-2.95,98699
0.78,0.40,0.47,-1.22,0.69,-2.98,98700
0.79,0.40,0.47,-1.09,0.54,-2.98,98701
0.78,0.40,0.47,-1.08,0.60,-2.89,98702
0.79,0.40,0.47,-1.09,0.59,-2.82,98703
0.79,0.41,0.47,-1.18,0.51,-2.88,98704
0.79,0.40,0.47,-1.02,0.57,-2.89,98705
0.78,0.40,0.48,-1.19,0.57,-2.74,98706
0.79,0.41,0.48,-1.18,0.56,-2.89,98707
0.79,0.41,0.48,-1.11,0.50,-2.89,98708
0.78,0.40,0.47,-1.14,0.47,-2.91,98709
0.79,0.40,0.48,-1.05,0.51,-2.98,98710
0.78,0.40,0.48,-1.01,0.56,-2.77,98711
0.78,0.40,0.47,-0.94,0.58,-2.89,98712
0.79,0.41,0.47,-1.38,0.53,-2.87,98713
0.79,0.40,0.46,-1.19,0.54,-3.21,98714
0.79,0.39,0.47,-1.07,0.53,-2.86,98715
0.79,0.40,0.47,-0.97,0.53,-2.84,98716
0.79,0.40,0.46,-1.07,0.66,-2.90,98717
0.78,0.40,0.46,-1.17,0.65,-2.98,98718
0.79,0.41,0.48,-1.20,0.63,-2.85,98719
0.78,0.40,0.46,-1.02,0.61,-2.77,98720
0.79,0.40,0.47,-1.33,0.60,-2.86,98721
0.79,0.41,0.47,-1.18,0.55,-2.94,98722
0.79,0.40,0.48,-1.39,0.69,-2.96,98723
0.79,0.40,0.47,-1.28,0.56,-2.82,98724
0.79,0.41,0.47,-1.29,0.68,-2.98,98725
0.78,0.41,0.46,-1.27,0.70,-3.06,98726
0.79,0.41,0.47,-1.08,0.74,-2.82,98727
0.79,0.41,0.47,-1.24,0.67,-3.01,98728
0.78,0.41,0.46,-1.51,0.71,-2.85,98729
0.78,0.40,0.47,-1.18,0.66,-2.92,98730
0.78,0.41,0.47,-1.26,0.72,-2.73,98731
0.79,0.40,0.47,-1.07,0.71,-2.91,98732
0.79,0.40,0.47,-1.25,0.74,-2.87,98733
0.79,0.41,0.48,-1.24,0.78,-3.03,98734
0.78,0.40,0.48,-1.19,0.56,-2.88,98735
0.79,0.41,0.46,-1.28,0.57,-2.91,98736
0.79,0.40,0.47,-1.21,0.56,-3.00,98737
0.78,0.40,0.47,-1.11,0.50,-2.92,98738
0.79,0.40,0.48,-1.24,0.73,-2.94,98739
0.79,0.41,0.47,-1.14,0.80,-2.98,98740
0.79,0.41,0.46,-1.12,0.62,-3.02,98741
0.79,0.41,0.48,-1.18,0.66,-3.10,98742
0.78,0.40,0.46,-1.24,0.76,-2.91,98743
0.79,0.40,0.47,-1.15,0.69,-2.95,98744
0.78,0.40,0.47,-1.18,0.53,-3.05,98745
0.78,0.40,0.47,-1.08,0.61,-3.06,98746
0.79,0.40,0.47,-1.02,0.61,-2.76,98747
0.79,0.40,0.47,-1.18,0.58,-2.81,98748
0.78,0.41,0.47,-1.15,0.51,-3.06,98749
0.79,0.40,0.47,-1.19,0.56,-2.92,98750
0.78,0.40,0.47,-1.16,0.55,-2.98,98751
0.79,0.41,0.46,-1.19,0.60,-2.89,98752
0.79,0.41,0.47,-1.20,0.69,-2.73,98753
0.79,0.40,0.46,-1.34,0.58,-2.89,98754
0.78,0.41,0.47,-1.24,0.50,-2.88,98755
0.78,0.40,0.48,-1.00,0.78,-2.95,98756
0.79,0.40,0.47,-1.14,0.73,-3.00,98757
0.78,0.41,0.47,-1.21,0.51,-2.78,98758
0.79,0.41,0.47,-1.14,0.66,-2.93,98759
0.78,0.41,0.48,-1.30,0.59,-2.83,98760
0.78,0.41,0.47,-1.09,0.59,-3.00,98761
0.78,0.40,0.47,-1.02,0.69,-2.89,98762
0.78,0.40,0.48,-1.16,0.63,-2.82,98763
0.79,0.40,0.48,-1.06,0.50,-2.92,98764
0.78,0.41,0.47,-1.34,0.56,-3.06,98765
0.79,0.40,0.47,-1.32,0.51,-2.88,98766
0.78,0.40,0.46,-1.20,0.56,-2.91,98767
0.79,0.40,0.47,-1.15,0.69,-2.93,98768
0.79,0.41,0.47,-1.35,0.76,-2.89,98769
0.79,0.40,0.47,-1.22,0.68,-2.89,98770
0.79,0.40,0.48,-1.34,0.66,-3.04,98771
0.79,0.40,0.46,-1.35,0.69,-3.00,98772
0.78,0.41,0.47,-1.01,0.64,-2.94,98773
0.79,0.41,0.47,-1.10,0.86,-2.81,98774
0.79,0.40,0.47,-1.14,0.62,-3.02,98775
0.78,0.40,0.47,-1.24,0.76,-2.85,98776
0.78,0.40,0.47,-1.33,0.74,-3.03,98777
0.78,0.40,0.46,-1.25,0.53,-3.08,98778
0.79,0.40,0.48,-1.31,0.66,-2.95,98779
0.78,0.41,0.48,-1.14,0.86,-2.84,98780
0.79,0.40,0.46,-1.08,0.60,-3.10,98781
0.78,0.40,0.48,-1.14,0.59,-3.00,98782
0.78,0.40,0.47,-0.98,0.44,-2.94,98783
0.78,0.40,0.47,-1.13,0.68,-2.91,98784
0.79,0.41,0.47,-1.11,0.76,-2.69,98785
0.78,0.40,0.47,-1.16,0.66,-2.81,98786
0.79,0.40,0.48,-1.24,0.65,-2.89,98787
0.78,0.41,0.48,-1.17,0.55,-2.85,98788
0.79,0.41,0.47,-1.22,0.63,-2.89,98789
0.79,0.41,0.47,-0.97,0.84,-2.89,98790
0.79,0.40,0.47,-1.01,0.46,-2.86,98791
0.79,0.41,0.48,-1.18,0.76,-2.83,98792
0.79,0.41,0.47,-1.35,0.58,-2.82,98793
0.79,0.40,0.47,-1.10,0.71,-2.79,98794
0.78,0.40,0.47,-1.18,0.70,-2.92,98795
0.79,0.40,0.47,-1.25,0.69,-2.89,98796
0.79,0.40,0.47,-1.22,0.50,-2.98,98797
0.79,0.41,0.47,-1.21,0.56,-2.83,98798
0.78,0.40,0.47,-1.18,0.46,-2.96,98799
0.79,0.40,0.47,-0.98,0.55,-2.84,98800
0.79,0.41,0.47,-1.12,0.46,-2.85,98801
0.78,0.40,0.48,-1.10,0.71,-2.99,98802
0.78,0.40,0.47,-1.12,0.58,-2.85,98803
0.79,0.41,0.47,-1.23,0.63,-3.02,98804
0.79,0.41,0.47,-1.26,0.57,-2.92,98805
0.78,0.41,0.47,-1.18,0.75,-3.06,98806
0.79,0.40,0.47,-1.23,0.67,-2.95,98807
0.78,0.41,0.47,-1.09,0.76,-2.98,98808
0.78,0.41,0.47,-1.21,0.68,-2.97,98809
0.78,0.40,0.46,-1.17,0.62,-3.02,98810
0.78,0.40,0.47,-1.24,0.79,-3.01,98811
0.78,0.41,0.46,-1.03,0.69,-2.98,98812
0.79,0.40,0.47,-1.32,0.55,-2.89,98813
0.78,0.40,0.47,-1.20,0.61,-3.10,98814
0.79,0.40,0.47,-1.21,0.56,-2.82,98815
0.78,0.40,0.47,-1.18,0.61,-2.93,98816
0.78,0.41,0.47,-1.28,0.85,-2.77,98817
0.78,0.40,0.47,-1.23,0.73,-2.92,98818
0.79,0.40,0.46,-1.28,0.58,-2.92,98819
0.77,0.40,0.46,-1.25,0.56,-2.79,98820
0.79,0.40,0.46,-1.24,0.58,-2.79,98821
0.79,0.40,0.47,-1.16,0.63,-2.85,98822
0.79,0.40,0.47,-1.25,0.60,-2.92,98823
0.78,0.41,0.47,-1.30,0.75,-2.98,98824
0.79,0.41,0.46,-1.26,0.60,-2.76,98825
0.78,0.41,0.47,-1.08,0.82,-2.93,98826
0.78,0.40,0.47,-1.06,0.69,-2.98,98827
0.79,0.40,0.47,-1.29,0.73,-2.94,98828
0.78,0.41,0.47,-1.07,0.50,-2.89,98829
0.78,0.41,0.47,-1.19,0.55,-2.79,98830
0.78,0.41,0.48,-1.11,0.67,-2.95,98831
0.79,0.40,0.47,-1.33,0.58,-2.85,98832
0.78,0.40,0.47,-1.02,0.50,-2.72,98833
0.79,0.39,0.46,-1.19,0.44,-2.95,98834
0.79,0.41,0.48,-1.11,0.69,-3.03,98835
0.79,0.40,0.47,-1.20,0.51,-2.98,98836
0.78,0.41,0.48,-1.24,0.58,-2.98,98837
0.78,0.40,0.48,-1.08,0.56,-2.73,98838
0.79,0.40,0.48,-1.03,0.59,-2.95,98839
0.79,0.40,0.47,-1.11,0.63,-2.88,98840
0.78,0.41,0.46,-1.14,0.48,-2.84,98841
0.79,0.40,0.47,-1.17,0.63,-2.90,98842
0.79,0.41,0.48,-1.24,0.63,-2.78,98843
0.78,0.40,0.47,-1.18,0.59,-2.73,98844
0.80,0.40,0.46,-1.28,0.58,-2.92,98845
0.78,0.40,0.47,-1.27,0.66,-2.88,98846
0.79,0.40,0.47,-1.24,0.60,-2.89,98847
0.79,0.40,0.47,-1.44,0.55,-2.98,98848
0.78,0.40,0.48,-1.28,0.70,-3.12,98849
0.78,0.41,0.47,-1.29,0.68,-3.05,98850
0.79,0.41,0.47,-1.13,0.54,-2.95,98851
0.79,0.40,0.47,-1.18,0.66,-3.08,98852
0.78,0.41,0.47,-1.27,0.56,-2.95,98853
0.78,0.41,0.47,-1.21,0.50,-3.08,98854
0.78,0.41,0.48,-1.14,0.65,-2.98,98855
0.78,0.40,0.47,-1.13,0.69,-2.90,98856
0.78,0.41,0.47,-1.09,0.63,-3.05,98857
0.78,0.40,0.46,-1.27,0.58,-2.85,98858
0.79,0.41,0.47,-1.12,0.63,-3.04,98859
0.79,0.41,0.48,-0.94,0.75,-2.92,98860
0.78,0.40,0.47,-1.34,0.63,-3.03,98861
0.78,0.40,0.47,-1.37,0.65,-2.84,98862
0.78,0.40,0.47,-1.18,0.42,-3.08,98863
0.79,0.40,0.47,-1.14,0.66,-2.80,98864
0.79,0.40,0.48,-1.24,0.66,-2.94,98865
0.79,0.40,0.48,-1.11,0.49,-2.96,98866
0.78,0.40,0.47,-1.14,0.58,-2.96,98867
0.79,0.40,0.47,-1.34,0.55,-3.04,98868
0.79,0.40,0.47,-1.21,0.44,-3.01,98869
0.79,0.40,0.46,-0.95,0.63,-2.94,98870
0.79,0.40,0.48,-1.05,0.58,-2.96,98871
0.78,0.40,0.47,-1.15,0.55,-3.06,98872
0.79,0.40,0.48,-1.27,0.56,-3.15,98873
0.79,0.40,0.48,-1.21,0.39,-2.94,98874
0.78,0.40,0.47,-1.32,0.47,-2.76,98875
0.79,0.41,0.46,-1.29,0.55,-2.97,98876
0.78,0.40,0.48,-1.21,0.54,-2.78,98877
0.79,0.40,0.48,-1.22,0.64,-2.82,98878
0.79,0.40,0.48,-1.27,0.64,-2.87,98879
0.78,0.41,0.47,-1.09,0.56,-2.76,98880
0.79,0.41,0.46,-1.11,0.60,-2.67,98881
0.78,0.41,0.48,-0.98,0.56,-2.98,98882
0.79,0.40,0.47,-1.17,0.60,-3.01,98883
0.78,0.40,0.46,-1.21,0.63,-2.87,98884
0.79,0.41,0.47,-1.21,0.64,-3.02,98885
0.79,0.41,0.47,-1.08,0.68,-2.96,98886
0.79,0.40,0.48,-1.21,0.57,-2.99,98887
0.79,0.41,0.47,-1.15,0.68,-2.82,98888
0.79,0.40,0.47,-1.11,0.65,-3.00,98889
0.79,0.40,0.47,-1.05,0.86,-2.82,98890
0.79,0.40,0.48,-1.26,0.66,-2.90,98891
0.79,0.40,0.47,-1.27,0.62,-2.96,98892
0.79,0.40,0.47,-1.08,0.62,-2.93,98893
0.78,0.41,0.48,-1.08,0.55,-2.84,98894
0.79,0.41,0.48,-1.14,0.60,-2.89,98895
0.78,0.41,0.47,-1.21,0.56,-3.05,98896
0.78,0.40,0.46,-1.28,0.70,-2.87,98897
0.79,0.40,0.47,-1.02,0.64,-2.98,98898
0.78,0.40,0.47,-1.02,0.64,-2.92,98899
0.79,0.41,0.47,-1.09,0.66,-2.85,98900
0.79,0.40,0.48,-1.16,0.76,-2.90,98901
0.78,0.40,0.48,-1.08,0.53,-3.02,98902
0.79,0.40,0.47,-1.08,0.63,-2.91,98903
0.79,0.40,0.47,-1.15,0.72,-2.87,98904
0.78,0.40,0.48,-1.09,0.71,-2.95,98905
0.78,0.41,0.47,-1.06,0.65,-2.89,98906
0.79,0.40,0.48,-1.33,0.60,-2.90,98907
0.78,0.40,0.47,-1.16,0.58,-2.64,98908
0.79,0.40,0.48,-1.10,0.53,-2.89,98909
0.79,0.40,0.48,-1.08,0.69,-2.76,98910
0.78,0.41,0.47,-1.14,0.65,-2.78,98911
0.79,0.41,0.47,-1.08,0.76,-3.06,98912
0.78,0.40,0.47,-1.14,0.68,-2.82,98913
0.78,0.41,0.47,-1.24,0.56,-2.88,98914
0.79,0.40,0.46,-1.27,0.61,-2.92,98915
0.78,0.41,0.47,-1.14,0.57,-2.92,98916
0.79,0.40,0.48,-1.10,0.60,-2.84,98917
0.79,0.40,0.47,-1.13,0.62,-3.12,98918
0.79,0.40,0.47,-1.08,0.60,-2.78,98919
0.79,0.40,0.48,-1.02,0.44,-2.97,98920
0.78,0.41,0.47,-1.19,0.76,-3.12,98921
0.78,0.40,0.47,-1.24,0.60,-3.12,98922
0.79,0.40,0.47,-1.17,0.49,-2.89,98923
0.79,0.40,0.48,-1.12,0.60,-3.01,98924
0.78,0.40,0.46,-1.12,0.54,-2.89,98925
0.78,0.40,0.47,-1.18,0.49,-2.76,98926
0.79,0.40,0.48,-1.30,0.42,-2.76,98927
0.78,0.40,0.47,-0.95,0.63,-2.97,98928
0.78,0.41,0.48,-1.17,0.57,-2.79,98929
0.78,0.40,0.48,-1.14,0.58,-2.95,98930
0.78,0.40,0.48,-1.27,0.53,-3.05,98931
0.78,0.41,0.48,-1.25,0.64,-2.92,98932
0.79,0.41,0.48,-1.08,0.71,-2.92,98933
0.78,0.41,0.48,-1.01,0.50,-3.00,98934
0.79,0.40,0.48,-1.08,0.36,-2.98,98935
0.78,0.41,0.47,-1.17,0.44,-3.05,98936
0.79,0.41,0.47,-1.23,0.55,-2.85,98937
0.79,0.40,0.47,-1.21,0.62,-3.15,98938
0.79,0.41,0.48,-1.24,0.56,-2.83,98939
0.79,0.41,0.47,-1.24,0.54,-3.11,98940
0.79,0.41,0.47,-1.13,0.72,-2.75,98941
0.79,0.40,0.47,-1.10,0.66,-2.87,98942
0.79,0.41,0.47,-1.10,0.66,-3.06,98943
0.78,0.40,0.48,-1.21,0.65,-2.88,98944
0.78,0.40,0.47,-1.23,0.48,-2.96,98945
0.79,0.40,0.48,-1.30,0.54,-3.05,98946
0.78,0.41,0.47,-1.10,0.72,-2.79,98947
0.79,0.40,0.47,-1.05,0.69,-2.85,98948
0.78,0.40,0.47,-1.03,0.62,-2.88,98949
0.79,0.41,0.48,-1.19,0.55,-2.89,98950
0.78,0.41,0.46,-1.05,0.82,-2.78,98951
0.78,0.41,0.47,-1.12,0.56,-2.82,98952
0.78,0.40,0.47,-1.20,0.77,-2.65,98953
0.78,0.41,0.47,-1.02,0.81,-2.72,98954
0.79,0.41,0.47,-1.14,0.61,-2.71,98955
0.79,0.40,0.46,-1.14,0.72,-2.82,98956
0.79,0.41,0.47,-1.31,0.60,-2.58,98957
0.79,0.40,0.47,-1.06,0.58,-2.90,98958
0.79,0.41,0.47,-1.12,0.44,-2.94,98959
0.78,0.40,0.46,-1.18,0.63,-2.69,98960
0.79,0.40,0.47,-1.04,0.56,-2.80,98961
0.79,0.39,0.48,-1.14,0.45,-2.80,98962
0.78,0.40,0.47,-1.18,0.53,-3.01,98963
0.78,0.40,0.47,-1.24,0.71,-2.90,98964
0.78,0.40,0.47,-1.15,0.53,-2.87,98965
0.79,0.40,0.48,-1.31,0.47,-2.82,98966
0.79,0.40,0.47,-1.08,0.58,-2.87,98967
0.79,0.40,0.47,-1.11,0.63,-2.83,98968
0.78,0.40,0.47,-1.04,0.53,-2.98,98969
0.79,0.40,0.48,-1.17,0.70,-3.05,98970
0.78,0.41,0.47,-1.11,0.48,-2.88,98971
0.79,0.41,0.46,-1.08,0.66,-2.89,98972
0.78,0.40,0.47,-1.07,0.65,-2.85,98973
0.78,0.40,0.47,-1.26,0.73,-2.87,98974
0.78,0.40,0.46,-1.14,0.71,-2.89,98975
0.79,0.41,0.47,-1.30,0.65,-2.93,98976
0.78,0.41,0.48,-1.14,0.69,-2.92,98977
0.78,0.41,0.48,-1.16,0.57,-3.01,98978
0.79,0.41,0.48,-1.32,0.55,-2.95,98979
0.78,0.39,0.47,-1.16,0.59,-3.11,98980
0.79,0.40,0.47,-1.18,0.60,-3.12,98981
0.78,0.41,0.48,-1.22,0.74,-3.08,98982
0.78,0.41,0.46,-1.21,0.62,-3.06,98983
0.79,0.40,0.47,-1.25,0.68,-3.02,98984
0.78,0.40,0.47,-1.24,0.66,-3.06,98985
0.78,0.40,0.48,-1.27,0.73,-2.93,98986
0.78,0.41,0.48,-1.19,0.76,-2.83,98987
0.79,0.41,0.47,-1.13,0.57,-2.95,98988
0.79,0.40,0.48,-1.16,0.71,-2.77,98989
0.79,0.40,0.48,-1.26,0.57,-2.89,98990
0.78,0.41,0.46,-1.10,0.53,-2.92,98991
0.79,0.40,0.48,-1.09,0.63,-3.02,98992
0.79,0.40,0.49,-1.15,0.73,-2.96,98993
0.78,0.41,0.47,-1.14,0.63,-2.85,98994
0.78,0.40,0.47,-1.11,0.56,-2.91,98995
0.78,0.40,0.47,-1.16,0.53,-2.74,98996
0.78,0.41,0.48,-1.05,0.63,-2.86,98997
0.78,0.40,0.46,-1.21,0.50,-2.98,98998
0.78,0.41,0.47,-1.14,0.60,-2.82,98999
0.79,0.41,0.46,-1.28,0.28,-2.85,99000
0.79,0.40,0.48,-1.24,0.69,-3.02,99001
0.78,0.40,0.47,-1.22,0.53,-2.88,99002
0.78,0.40,0.48,-1.16,0.53,-2.99,99003
0.79,0.41,0.47,-1.17,0.51,-2.82,99004
0.78,0.41,0.46,-1.14,0.53,-2.79,99005
0.78,0.40,0.46,-0.98,0.54,-2.92,99006
0.78,0.40,0.48,-1.21,0.83,-2.84,99007
0.79,0.40,0.46,-1.21,0.62,-2.95,99008
0.78,0.40,0.47,-1.17,0.59,-2.93,99009
0.79,0.40,0.46,-1.27,0.68,-2.99,99010
0.78,0.40,0.48,-1.23,0.89,-2.92,99011
0.79,0.40,0.47,-1.08,0.45,-2.85,99012
0.79,0.41,0.46,-1.05,0.76,-3.01,99013
0.79,0.41,0.47,-1.21,0.76,-2.71,99014
0.78,0.40,0.47,-1.22,0.56,-2.85,99015
0.79,0.40,0.47,-1.14,0.62,-2.92,99016
0.78,0.40,0.47,-1.18,0.59,-2.94,99017
0.78,0.40,0.48,-1.11,0.69,-3.05,99018
0.78,0.40,0.47,-1.18,0.59,-3.13,99019
0.79,0.40,0.47,-1.14,0.63,-2.90,99020
0.78,0.40,0.46,-0.98,0.63,-2.84,99021
0.78,0.40,0.47,-1.05,0.73,-2.89,99022
0.79,0.40,0.48,-1.08,0.76,-2.85,99023
0.79,0.40,0.47,-1.13,0.50,-2.89,99024
0.79,0.40,0.47,-1.20,0.78,-2.82,99025
0.79,0.40,0.47,-1.22,0.79,-2.93,99026
0.78,0.40,0.47,-1.29,0.59,-3.15,99027
0.79,0.40,0.47,-1.14,0.60,-3.00,99028
0.78,0.40,0.46,-1.17,0.50,-2.94,99029
0.79,0.40,0.48,-1.17,0.73,-2.82,99030
0.78,0.40,0.47,-1.19,0.63,-3.06,99031
0.79,0.41,0.47,-0.98,0.60,-2.98,99032
0.78,0.40,0.47,-1.05,0.56,-2.92,99033
0.79,0.40,0.47,-1.22,0.53,-2.90,99034
0.79,0.40,0.47,-1.13,0.56,-3.02,99035
0.79,0.40,0.47,-1.21,0.61,-2.95,99036
0.78,0.40,0.46,-1.07,0.50,-3.00,99037
0.77,0.40,0.47,-1.18,0.60,-2.90,99038
0.78,0.40,0.46,-1.30,0.62,-3.07,99039
0.78,0.41,0.47,-1.14,0.69,-2.85,99040
0.78,0.40,0.47,-1.06,0.83,-3.10,99041
0.79,0.40,0.46,-0.99,0.53,-2.82,99042
0.79,0.40,0.48,-1.28,0.63,-2.83,99043
0.79,0.40,0.47,-1.22,0.67,-3.10,99044
0.78,0.40,0.47,-1.19,0.44,-2.96,99045
0.79,0.41,0.46,-0.99,0.55,-2.73,99046
0.78,0.40,0.47,-1.03,0.64,-2.92,99047
0.78,0.40,0.47,-1.16,0.76,-2.99,99048
0.78,0.40,0.48,-1.02,0.59,-2.98,99049
0.78,0.40,0.47,-1.23,0.67,-2.88,99050
0.79,0.41,0.46,-1.19,0.50,-2.87,99051
0.78,0.40,0.47,-1.23,0.61,-3.00,99052
0.80,0.40,0.47,-1.03,0.60,-3.02,99053
0.79,0.40,0.47,-1.19,0.69,-3.09,99054
0.79,0.41,0.46,-1.14,0.72,-2.98,99055
0.78,0.40,0.46,-1.19,0.60,-2.80,99056
0.78,0.40,0.47,-1.14,0.56,-2.87,99057
0.79,0.40,0.47,-1.16,0.58,-2.82,99058
0.79,0.40,0.47,-1.22,0.58,-2.91,99059
0.78,0.41,0.47,-1.28,0.58,-2.96,99060
0.78,0.40,0.47,-1.05,0.69,-3.08,99061
0.79,0.41,0.47,-1.23,0.61,-2.93,99062
0.79,0.41,0.46,-1.08,0.63,-2.69,99063
0.78,0.41,0.47,-1.08,0.65,-2.91,99064
0.78,0.40,0.47,-1.29,0.58,-2.97,99065
0.79,0.40,0.48,-1.22,0.55,-2.85,99066
0.79,0.40,0.47,-1.17,0.69,-2.88,99067
0.78,0.41,0.47,-1.08,0.47,-2.89,99068
0.79,0.41,0.47,-1.11,0.66,-2.92,99069
0.78,0.41,0.47,-1.03,0.79,-2.95,99070
0.79,0.41,0.47,-1.06,0.73,-2.93,99071
0.78,0.40,0.46,-1.08,0.67,-2.86,99072
0.79,0.40,0.46,-1.30,0.61,-2.92,99073
0.79,0.40,0.47,-1.18,0.63,-2.92,99074
0.78,0.41,0.47,-1.23,0.59,-2.78,99075
0.78,0.40,0.48,-1.08,0.58,-2.80,99076
0.79,0.40,0.47,-1.11,0.76,-2.91,99077
0.79,0.40,0.47,-1.26,0.69,-3.00,99078
0.79,0.40,0.48,-0.99,0.66,-2.73,99079
0.78,0.40,0.47,-1.26,0.72,-3.01,99080
0.78,0.40,0.47,-1.00,0.50,-2.92,99081
0.79,0.41,0.48,-1.10,0.65,-2.87,99082
0.79,0.41,0.48,-1.16,0.51,-2.94,99083
0.78,0.40,0.47,-1.14,0.59,-2.85,99084
0.79,0.40,0.48,-1.09,0.65,-2.95,99085
0.78,0.41,0.46,-1.07,0.70,-2.85,99086
0.79,0.40,0.47,-1.31,0.51,-2.87,99087
0.78,0.40,0.47,-1.21,0.47,-2.97,99088
0.78,0.40,0.46,-1.03,0.65,-2.82,99089
0.79,0.41,0.47,-1.02,0.53,-3.04,99090
0.78,0.40,0.47,-1.08,0.61,-3.02,99091
0.78,0.41,0.47,-1.27,0.68,-3.18,99092
0.79,0.40,0.47,-1.28,0.63,-3.05,99093
0.78,0.41,0.47,-1.27,0.47,-2.96,99094
0.79,0.40,0.48,-1.27,0.50,-2.98,99095
0.79,0.41,0.46,-1.28,0.60,-2.89,99096
0.78,0.40,0.47,-1.17,0.59,-3.02,99097
0.79,0.40,0.47,-1.18,0.61,-3.00,99098
0.79,0.40,0.47,-1.23,0.52,-2.89,99099
0.79,0.40,0.47,-1.20,0.57,-2.82,99100
0.79,0.41,0.49,-1.23,0.73,-3.11,99101
0.79,0.40,0.47,-1.14,0.68,-3.08,99102
0.79,0.40,0.47,-1.31,0.66,-3.05,99103
0.79,0.40,0.47,-1.23,0.54,-2.84,99104
0.79,0.40,0.47,-0.98,0.52,-2.95,99105
0.79,0.41,0.47,-1.20,0.59,-3.06,99106
