20:26:45
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.80,0.40,0.45,-1.00,0.49,-2.66,79111
0.79,0.41,0.46,-1.28,0.43,-2.71,79112
0.80,0.41,0.47,-1.04,0.62,-2.64,79113
0.79,0.41,0.47,-1.19,0.59,-2.74,79114
0.79,0.41,0.46,-1.18,0.29,-2.89,79115
0.80,0.40,0.47,-1.11,0.34,-2.84,79116
0.79,0.40,0.46,-1.24,0.43,-2.95,79117
0.79,0.40,0.46,-1.22,0.36,-2.69,79118
0.79,0.40,0.46,-1.21,0.47,-2.70,79119
0.80,0.41,0.46,-1.12,0.49,-2.84,79120
0.79,0.41,0.45,-1.11,0.38,-2.80,79121
0.80,0.41,0.45,-1.27,0.41,-2.88,79122
0.79,0.40,0.46,-1.21,0.30,-2.92,79123
0.79,0.41,0.46,-1.08,0.31,-2.54,79124
0.79,0.40,0.46,-1.29,0.44,-2.56,79125
0.79,0.40,0.46,-1.30,0.66,-2.77,79126
0.79,0.40,0.47,-1.02,0.38,-2.64,79127
0.79,0.40,0.46,-0.98,0.46,-2.69,79128
0.80,0.41,0.46,-1.20,0.44,-2.76,79129
0.79,0.41,0.46,-1.20,0.31,-2.71,79130
0.79,0.40,0.46,-1.16,0.42,-2.69,79131
0.80,0.40,0.47,-1.14,0.49,-2.63,79132
0.79,0.41,0.46,-1.00,0.65,-2.69,79133
0.79,0.41,0.45,-0.96,0.45,-2.49,79134
0.79,0.41,0.45,-1.09,0.61,-2.68,79135
0.80,0.41,0.45,-1.26,0.27,-2.72,79136
0.80,0.40,0.46,-1.27,0.46,-2.62,79137
0.79,0.41,0.45,-1.25,0.53,-2.66,79138
0.80,0.40,0.46,-1.18,0.63,-2.40,79139
0.79,0.41,0.47,-1.12,0.64,-2.56,79140
0.80,0.41,0.46,-1.05,0.73,-2.49,79141
0.79,0.41,0.46,-1.18,0.71,-2.53,79142
0.79,0.41,0.46,-1.11,0.66,-2.47,79143
0.80,0.41,0.45,-1.09,0.64,-2.66,79144
0.79,0.41,0.45,-1.18,0.56,-2.64,79145
0.80,0.41,0.46,-1.12,0.69,-2.68,79146
0.80,0.41,0.45,-1.09,0.63,-2.53,79147
0.79,0.40,0.45,-1.05,0.64,-2.53,79148
0.80,0.41,0.45,-1.11,0.56,-2.50,79149
0.80,0.41,0.46,-1.21,0.59,-2.56,79150
0.79,0.41,0.47,-1.27,0.70,-2.43,79151
0.79,0.40,0.46,-1.15,0.71,-2.50,79152
0.79,0.41,0.47,-1.28,0.76,-2.68,79153
0.79,0.41,0.44,-1.20,0.57,-2.45,79154
0.80,0.41,0.46,-1.10,0.61,-2.41,79155
0.79,0.40,0.46,-1.02,0.70,-2.53,79156
0.79,0.40,0.47,-1.27,0.71,-2.47,79157
0.80,0.40,0.45,-1.20,0.72,-2.45,79158
0.78,0.41,0.45,-1.24,0.63,-2.58,79159
0.80,0.40,0.46,-1.31,0.71,-2.58,79160
0.79,0.41,0.47,-1.37,0.60,-2.66,79161
0.79,0.41,0.46,-1.18,0.55,-2.44,79162
0.79,0.41,0.46,-1.15,0.56,-2.68,79163
0.80,0.40,0.46,-1.28,0.65,-2.89,79164
0.80,0.41,0.45,-1.21,0.52,-2.66,79165
0.80,0.41,0.45,-1.32,0.49,-2.72,79166
0.79,0.40,0.46,-1.10,0.55,-2.54,79167
0.80,0.40,0.45,-1.19,0.59,-2.85,79168
0.79,0.41,0.46,-1.06,0.50,-2.63,79169
0.79,0.41,0.47,-1.17,0.56,-2.69,79170
0.80,0.41,0.46,-1.11,0.43,-2.56,79171
0.79,0.41,0.46,-0.92,0.45,-2.73,79172
0.79,0.41,0.45,-1.28,0.49,-2.63,79173
0.80,0.41,0.46,-1.11,0.68,-2.66,79174
0.79,0.41,0.47,-1.08,0.37,-2.53,79175
0.80,0.40,0.46,-1.32,0.60,-2.60,79176
0.80,0.41,0.46,-1.32,0.21,-2.60,79177
0.79,0.40,0.46,-1.17,0.33,-2.64,79178
0.79,0.40,0.46,-1.16,0.31,-2.79,79179
0.80,0.41,0.46,-0.93,0.34,-2.80,79180
0.79,0.41,0.46,-1.25,0.37,-2.70,79181
0.79,0.40,0.46,-1.18,0.31,-2.57,79182
0.79,0.41,0.47,-1.24,0.34,-2.84,79183
0.79,0.40,0.46,-1.18,0.61,-2.59,79184
0.79,0.40,0.46,-1.31,0.52,-2.68,79185
0.80,0.41,0.45,-1.12,0.43,-2.56,79186
0.80,0.40,0.46,-1.27,0.43,-2.77,79187
0.80,0.40,0.46,-1.25,0.43,-2.59,79188
0.80,0.41,0.47,-1.21,0.37,-2.63,79189
0.80,0.41,0.44,-1.15,0.48,-2.60,79190
0.79,0.40,0.46,-1.18,0.44,-2.62,79191
0.80,0.41,0.46,-1.11,0.57,-2.73,79192
0.79,0.41,0.46,-1.21,0.53,-2.63,79193
0.78,0.41,0.45,-1.02,0.56,-2.60,79194
0.79,0.40,0.46,-1.00,0.61,-2.42,79195
0.79,0.41,0.46,-1.14,0.55,-2.69,79196
0.79,0.41,0.45,-1.22,0.47,-2.69,79197
0.80,0.41,0.46,-1.03,0.52,-2.80,79198
0.79,0.39,0.47,-1.16,0.68,-2.64,79199
0.79,0.41,0.46,-1.08,0.64,-2.44,79200
0.79,0.41,0.46,-1.32,0.61,-2.59,79201
0.79,0.40,0.46,-1.11,0.56,-2.61,79202
0.79,0.41,0.46,-1.11,0.43,-2.68,79203
0.79,0.41,0.46,-1.16,0.55,-2.71,79204
0.79,0.40,0.46,-1.10,0.78,-2.63,79205
0.80,0.41,0.46,-1.14,0.82,-2.46,79206
0.79,0.41,0.45,-1.20,0.72,-2.53,79207
0.79,0.40,0.44,-1.08,0.76,-2.53,79208
0.79,0.41,0.46,-1.18,0.46,-2.66,79209
0.79,0.41,0.46,-1.18,0.73,-2.53,79210
0.79,0.40,0.45,-0.99,0.66,-2.46,79211
0.79,0.41,0.46,-1.27,0.53,-2.48,79212
0.79,0.40,0.46,-1.27,0.71,-2.34,79213
0.79,0.40,0.47,-1.10,0.73,-2.60,79214
0.80,0.41,0.46,-1.23,0.63,-2.54,79215
0.79,0.41,0.45,-1.02,0.60,-2.49,79216
0.79,0.41,0.45,-1.25,0.72,-2.73,79217
0.80,0.41,0.46,-1.37,0.62,-2.67,79218
0.79,0.40,0.46,-1.11,0.73,-2.56,79219
0.79,0.40,0.46,-1.02,0.29,-2.63,79220
0.80,0.41,0.46,-1.01,0.56,-2.55,79221
0.79,0.40,0.46,-1.09,0.53,-2.47,79222
0.80,0.41,0.47,-1.02,0.42,-2.50,79223
0.80,0.41,0.46,-1.11,0.66,-2.63,79224
0.80,0.41,0.46,-1.15,0.57,-2.52,79225
0.80,0.41,0.47,-1.18,0.35,-2.52,79226
0.80,0.40,0.46,-1.22,0.47,-2.68,79227
0.79,0.40,0.45,-1.21,0.46,-2.63,79228
0.79,0.40,0.46,-1.27,0.35,-2.69,79229
0.79,0.40,0.46,-1.05,0.57,-2.80,79230
0.79,0.40,0.45,-1.29,0.51,-2.68,79231
0.80,0.41,0.46,-1.24,0.35,-2.71,79232
0.79,0.40,0.45,-1.18,0.39,-2.53,79233
0.80,0.41,0.46,-1.07,0.47,-2.62,79234
0.80,0.41,0.45,-0.98,0.50,-2.62,79235
0.79,0.41,0.45,-1.21,0.58,-2.72,79236
0.80,0.40,0.46,-1.21,0.51,-2.61,79237
0.80,0.40,0.47,-1.06,0.69,-2.67,79238
0.79,0.41,0.46,-1.15,0.48,-2.76,79239
0.80,0.41,0.45,-1.37,0.50,-2.78,79240
0.79,0.40,0.46,-1.16,0.41,-2.68,79241
0.79,0.40,0.45,-1.02,0.59,-2.71,79242
0.80,0.41,0.46,-1.04,0.50,-2.61,79243
0.80,0.41,0.47,-1.32,0.69,-2.70,79244
0.79,0.41,0.46,-1.41,0.24,-2.69,79245
0.79,0.40,0.46,-1.11,0.50,-2.74,79246
0.79,0.41,0.45,-1.19,0.50,-2.85,79247
0.80,0.41,0.46,-1.28,0.34,-2.53,79248
0.80,0.40,0.44,-1.11,0.44,-2.58,79249
0.80,0.40,0.46,-1.08,0.53,-2.73,79250
0.79,0.41,0.45,-1.39,0.61,-2.54,79251
0.79,0.40,0.47,-1.19,0.60,-2.41,79252
0.80,0.40,0.46,-1.05,0.79,-2.57,79253
0.79,0.41,0.46,-1.11,0.56,-2.71,79254
0.79,0.41,0.45,-1.18,0.40,-2.58,79255
0.80,0.40,0.46,-1.15,0.67,-2.58,79256
0.80,0.41,0.47,-1.09,0.53,-2.53,79257
0.79,0.40,0.46,-1.20,0.66,-2.58,79258
0.80,0.41,0.46,-1.22,0.50,-2.43,79259
0.79,0.41,0.46,-0.94,0.54,-2.60,79260
0.79,0.41,0.45,-1.19,0.63,-2.62,79261
0.79,0.40,0.46,-1.25,0.61,-2.56,79262
0.80,0.40,0.46,-1.00,0.47,-2.53,79263
0.80,0.41,0.46,-1.21,0.49,-2.56,79264
0.79,0.40,0.45,-1.19,0.69,-2.47,79265
0.80,0.41,0.46,-1.32,0.71,-2.77,79266
0.79,0.41,0.47,-1.14,0.48,-2.60,79267
0.79,0.40,0.46,-1.31,0.57,-2.44,79268
0.79,0.40,0.46,-0.99,0.62,-2.33,79269
0.80,0.40,0.45,-1.23,0.47,-2.53,79270
0.80,0.41,0.46,-1.10,0.69,-2.41,79271
0.79,0.40,0.46,-1.20,0.60,-2.40,79272
0.79,0.41,0.46,-1.24,0.55,-2.53,79273
0.79,0.40,0.45,-1.26,0.63,-2.54,79274
0.80,0.41,0.45,-1.09,0.69,-2.46,79275
0.80,0.41,0.46,-1.08,0.49,-2.50,79276
0.79,0.41,0.46,-1.12,0.53,-2.63,79277
0.79,0.40,0.46,-1.38,0.66,-2.56,79278
0.80,0.40,0.46,-1.10,0.46,-2.57,79279
0.79,0.40,0.46,-1.11,0.43,-2.63,79280
0.79,0.41,0.45,-1.16,0.50,-2.37,79281
0.79,0.40,0.45,-1.31,0.54,-2.63,79282
0.79,0.40,0.46,-1.32,0.52,-2.57,79283
0.79,0.40,0.46,-1.21,0.55,-2.63,79284
0.79,0.40,0.46,-1.13,0.56,-2.57,79285
0.79,0.41,0.45,-1.21,0.49,-2.69,79286
0.80,0.41,0.46,-1.15,0.43,-2.82,79287
0.79,0.40,0.46,-1.27,0.68,-2.65,79288
0.79,0.41,0.45,-1.11,0.56,-2.60,79289
0.79,0.41,0.46,-1.13,0.38,-2.70,79290
0.80,0.40,0.46,-1.14,0.53,-2.71,79291
0.80,0.41,0.45,-1.21,0.27,-2.68,79292
0.80,0.40,0.46,-1.12,0.42,-2.65,79293
0.80,0.41,0.46,-1.29,0.43,-2.76,79294
0.79,0.41,0.45,-1.30,0.44,-2.56,79295
0.79,0.41,0.45,-1.35,0.44,-2.88,79296
0.80,0.40,0.45,-1.14,0.30,-2.66,79297
0.79,0.41,0.46,-1.13,0.56,-2.60,79298
0.80,0.40,0.46,-0.99,0.46,-2.50,79299
0.79,0.41,0.45,-1.25,0.18,-2.63,79300
0.79,0.40,0.46,-1.35,0.42,-2.51,79301
0.79,0.41,0.46,-1.32,0.47,-2.63,79302
0.80,0.40,0.46,-1.05,0.32,-2.59,79303
0.80,0.40,0.46,-0.99,0.63,-2.56,79304
0.80,0.40,0.46,-1.11,0.67,-2.69,79305
0.79,0.41,0.46,-1.21,0.53,-2.61,79306
0.79,0.40,0.46,-0.94,0.57,-2.45,79307
0.80,0.41,0.46,-1.03,0.60,-2.49,79308
0.80,0.41,0.46,-1.27,0.52,-2.53,79309
0.80,0.40,0.45,-1.06,0.44,-2.60,79310
0.79,0.40,0.46,-1.20,0.50,-2.56,79311
0.79,0.40,0.46,-1.18,0.41,-2.46,79312
0.79,0.40,0.47,-1.08,0.57,-2.60,79313
0.80,0.40,0.45,-1.02,0.60,-2.60,79314
0.80,0.41,0.46,-1.08,0.50,-2.41,79315
0.80,0.41,0.45,-0.91,0.61,-2.58,79316
0.80,0.40,0.46,-1.31,0.60,-2.39,79317
0.79,0.41,0.45,-1.18,0.42,-2.43,79318
0.79,0.41,0.45,-1.05,0.58,-2.34,79319
0.79,0.40,0.46,-1.27,0.50,-2.49,79320
0.79,0.40,0.46,-1.03,0.59,-2.50,79321
0.80,0.41,0.46,-1.05,0.60,-2.36,79322
0.79,0.40,0.46,-1.34,0.36,-2.38,79323
0.79,0.40,0.46,-1.13,0.45,-2.61,79324
0.79,0.40,0.46,-1.21,0.53,-2.47,79325
0.80,0.41,0.45,-1.21,0.63,-2.60,79326
0.79,0.41,0.45,-1.13,0.62,-2.66,79327
0.79,0.40,0.46,-1.31,0.53,-2.62,79328
0.80,0.41,0.46,-1.11,0.55,-2.56,79329
0.79,0.40,0.46,-1.09,0.61,-2.47,79330
0.80,0.41,0.46,-1.26,0.58,-2.60,79331
0.79,0.41,0.46,-1.37,0.63,-2.64,79332
0.80,0.40,0.45,-1.27,0.44,-2.46,79333
0.80,0.40,0.46,-1.14,0.58,-2.59,79334
0.80,0.40,0.46,-1.05,0.42,-2.59,79335
0.79,0.40,0.45,-1.31,0.54,-2.60,79336
0.80,0.40,0.44,-1.18,0.50,-2.53,79337
0.79,0.40,0.46,-1.02,0.60,-2.63,79338
0.80,0.41,0.46,-1.27,0.64,-2.55,79339
0.79,0.41,0.46,-1.28,0.69,-2.75,79340
0.79,0.41,0.45,-1.31,0.55,-2.72,79341
0.79,0.41,0.47,-1.08,0.40,-2.52,79342
0.79,0.40,0.47,-1.02,0.47,-2.69,79343
0.79,0.41,0.45,-1.23,0.49,-2.79,79344
0.79,0.41,0.45,-1.29,0.50,-2.74,79345
0.79,0.40,0.46,-1.11,0.66,-2.63,79346
0.80,0.40,0.46,-1.27,0.48,-2.85,79347
0.79,0.41,0.44,-1.47,0.56,-2.66,79348
0.80,0.40,0.45,-1.11,0.55,-2.72,79349
0.79,0.40,0.46,-1.18,0.46,-2.60,79350
0.80,0.41,0.46,-1.16,0.62,-2.66,79351
0.80,0.40,0.46,-1.24,0.55,-2.65,79352
0.79,0.41,0.45,-1.21,0.66,-2.60,79353
0.79,0.40,0.46,-1.13,0.42,-2.71,79354
0.80,0.41,0.45,-1.28,0.50,-2.51,79355
0.80,0.41,0.45,-1.14,0.53,-2.70,79356
0.79,0.41,0.45,-1.11,0.57,-2.77,79357
0.79,0.41,0.45,-1.19,0.61,-2.67,79358
0.80,0.40,0.47,-1.21,0.47,-2.60,79359
0.79,0.40,0.46,-1.17,0.56,-2.66,79360
0.79,0.40,0.46,-1.31,0.47,-2.64,79361
0.79,0.40,0.45,-1.12,0.56,-2.63,79362
0.79,0.40,0.46,-1.23,0.56,-2.66,79363
0.80,0.40,0.45,-1.07,0.59,-2.60,79364
0.79,0.41,0.46,-1.24,0.41,-2.76,79365
0.79,0.41,0.46,-1.14,0.51,-2.80,79366
0.79,0.41,0.46,-1.06,0.66,-2.79,79367
0.79,0.40,0.45,-1.29,0.60,-2.72,79368
0.80,0.40,0.45,-1.34,0.69,-2.73,79369
0.79,0.41,0.45,-1.19,0.66,-2.53,79370
0.79,0.40,0.46,-1.24,0.51,-2.73,79371
0.79,0.41,0.45,-1.09,0.61,-2.65,79372
0.79,0.41,0.46,-1.17,0.57,-2.55,79373
0.79,0.40,0.46,-1.17,0.71,-2.57,79374
0.80,0.41,0.45,-1.18,0.67,-2.55,79375
0.80,0.41,0.45,-1.27,0.72,-2.54,79376
0.80,0.41,0.46,-1.17,0.79,-2.33,79377
0.80,0.40,0.45,-1.11,0.68,-2.69,79378
0.80,0.40,0.45,-1.06,0.60,-2.60,79379
0.80,0.41,0.46,-1.18,0.63,-2.45,79380
0.79,0.41,0.46,-1.02,0.66,-2.76,79381
0.79,0.39,0.47,-1.18,0.65,-2.43,79382
0.79,0.41,0.46,-1.34,0.73,-2.58,79383
0.80,0.40,0.46,-1.21,0.63,-2.79,79384
0.80,0.40,0.47,-0.99,0.76,-2.56,79385
0.79,0.41,0.46,-1.18,0.66,-2.68,79386
0.79,0.41,0.45,-1.30,0.54,-2.48,79387
0.79,0.41,0.46,-1.19,0.52,-2.51,79388
0.78,0.40,0.46,-1.18,0.50,-2.66,79389
0.79,0.41,0.45,-1.23,0.67,-2.65,79390
0.79,0.40,0.46,-0.98,0.72,-2.47,79391
0.81,0.40,0.47,-1.09,0.77,-2.40,79392
0.80,0.40,0.47,-1.27,0.55,-2.75,79393
0.80,0.40,0.45,-1.18,0.67,-2.60,79394
0.79,0.40,0.47,-1.24,0.55,-2.59,79395
0.80,0.41,0.46,-1.40,0.43,-2.56,79396
0.79,0.41,0.46,-1.21,0.56,-2.54,79397
0.79,0.40,0.46,-1.21,0.46,-2.91,79398
0.79,0.41,0.45,-1.05,0.41,-2.73,79399
0.79,0.40,0.46,-1.22,0.79,-2.86,79400
0.79,0.41,0.45,-1.11,0.43,-2.63,79401
0.80,0.41,0.46,-1.16,0.64,-2.73,79402
0.79,0.40,0.45,-1.26,0.52,-2.61,79403
0.79,0.40,0.45,-1.24,0.53,-2.83,79404
0.79,0.41,0.46,-1.21,0.60,-2.72,79405
0.79,0.41,0.47,-1.12,0.47,-2.56,79406
0.79,0.40,0.46,-1.18,0.50,-2.65,79407
0.80,0.41,0.46,-1.22,0.47,-2.79,79408
0.78,0.41,0.45,-1.27,0.53,-2.89,79409
0.79,0.40,0.46,-1.06,0.42,-2.65,79410
0.79,0.40,0.46,-1.16,0.44,-2.89,79411
0.79,0.41,0.45,-1.31,0.55,-2.60,79412
0.80,0.41,0.46,-1.27,0.50,-2.69,79413
0.80,0.40,0.47,-1.13,0.53,-2.51,79414
0.80,0.40,0.46,-1.37,0.40,-2.82,79415
0.79,0.41,0.45,-1.21,0.49,-2.63,79416
0.80,0.40,0.45,-0.90,0.63,-2.58,79417
0.79,0.40,0.47,-1.18,0.54,-2.60,79418
0.80,0.41,0.47,-1.22,0.34,-2.75,79419
0.79,0.41,0.44,-1.31,0.57,-2.60,79420
0.79,0.40,0.45,-1.22,0.45,-2.79,79421
0.79,0.40,0.46,-1.25,0.54,-2.43,79422
0.81,0.41,0.46,-1.08,0.59,-2.69,79423
0.80,0.41,0.45,-1.18,0.53,-2.53,79424
0.79,0.40,0.45,-1.16,0.45,-2.60,79425
0.79,0.41,0.46,-1.01,0.46,-2.66,79426
0.79,0.41,0.45,-1.12,0.44,-2.69,79427
0.79,0.41,0.46,-1.21,0.66,-2.56,79428
0.79,0.40,0.46,-1.22,0.54,-2.64,79429
0.80,0.40,0.46,-1.13,0.63,-2.66,79430
0.79,0.41,0.45,-1.21,0.56,-2.51,79431
0.79,0.40,0.46,-1.07,0.54,-2.62,79432
0.79,0.41,0.46,-1.24,0.38,-2.67,79433
0.79,0.41,0.46,-1.13,0.39,-2.46,79434
0.80,0.41,0.47,-1.24,0.64,-2.57,79435
0.79,0.40,0.46,-1.08,0.59,-2.70,79436
0.79,0.41,0.46,-1.23,0.52,-2.50,79437
0.79,0.40,0.45,-1.14,0.79,-2.55,79438
0.79,0.40,0.46,-1.12,0.56,-2.77,79439
0.79,0.40,0.46,-0.99,0.70,-2.83,79440
0.79,0.40,0.45,-1.29,0.56,-2.63,79441
0.79,0.40,0.47,-0.95,0.57,-2.56,79442
0.79,0.41,0.46,-0.99,0.49,-2.56,79443
0.79,0.40,0.45,-1.16,0.51,-2.48,79444
0.80,0.41,0.46,-1.19,0.66,-2.74,79445
0.80,0.41,0.45,-1.14,0.52,-2.64,79446
0.79,0.40,0.46,-1.11,0.63,-2.62,79447
0.79,0.40,0.47,-1.01,0.54,-2.62,79448
0.79,0.41,0.46,-1.23,0.40,-2.49,79449
0.79,0.40,0.45,-1.15,0.44,-2.46,79450
0.80,0.40,0.46,-0.99,0.53,-2.72,79451
0.80,0.41,0.46,-1.20,0.38,-2.48,79452
0.79,0.41,0.46,-1.19,0.48,-2.88,79453
0.79,0.41,0.46,-1.19,0.43,-2.51,79454
0.80,0.40,0.46,-1.08,0.47,-2.76,79455
0.78,0.40,0.47,-1.10,0.47,-2.77,79456
0.80,0.41,0.46,-1.19,0.53,-2.60,79457
0.79,0.41,0.45,-1.15,0.51,-2.76,79458
0.80,0.41,0.45,-1.14,0.30,-2.79,79459
0.80,0.41,0.46,-1.32,0.53,-2.67,79460
0.79,0.40,0.46,-0.98,0.32,-2.68,79461
0.79,0.40,0.47,-1.13,0.38,-2.51,79462
0.80,0.40,0.45,-1.15,0.52,-2.69,79463
0.79,0.41,0.46,-1.30,0.42,-2.48,79464
0.80,0.40,0.45,-1.25,0.34,-2.64,79465
0.79,0.41,0.47,-1.04,0.61,-2.61,79466
0.80,0.40,0.45,-1.30,0.69,-2.57,79467
0.79,0.41,0.44,-1.44,0.36,-2.69,79468
0.79,0.40,0.45,-0.99,0.50,-2.68,79469
0.80,0.41,0.46,-1.18,0.47,-2.74,79470
0.79,0.41,0.45,-1.15,0.60,-2.68,79471
0.80,0.40,0.46,-1.27,0.61,-2.63,79472
0.80,0.41,0.47,-0.95,0.58,-2.63,79473
0.79,0.41,0.47,-1.21,0.46,-2.66,79474
0.80,0.41,0.46,-1.29,0.40,-2.60,79475
0.80,0.40,0.46,-1.11,0.62,-2.77,79476
0.80,0.41,0.46,-1.21,0.56,-2.73,79477
0.79,0.40,0.45,-1.07,0.70,-2.53,79478
0.80,0.41,0.45,-1.18,0.57,-2.56,79479
0.79,0.41,0.45,-1.17,0.61,-2.55,79480
0.79,0.41,0.46,-1.08,0.66,-2.65,79481
0.79,0.41,0.46,-1.35,0.53,-2.63,79482
0.80,0.41,0.46,-1.19,0.57,-2.61,79483
0.79,0.40,0.46,-1.03,0.56,-2.50,79484
0.80,0.40,0.46,-1.05,0.56,-2.57,79485
0.79,0.40,0.46,-1.18,0.66,-2.51,79486
0.78,0.41,0.45,-1.17,0.74,-2.60,79487
0.80,0.40,0.46,-0.97,0.64,-2.56,79488
0.79,0.42,0.45,-1.01,0.69,-2.59,79489
0.80,0.41,0.46,-1.22,0.53,-2.49,79490
0.79,0.40,0.46,-1.36,0.50,-2.48,79491
0.80,0.41,0.45,-1.15,0.56,-2.60,79492
0.79,0.40,0.45,-1.08,0.56,-2.50,79493
0.80,0.40,0.46,-1.24,0.73,-2.50,79494
0.80,0.41,0.46,-1.08,0.65,-2.57,79495
0.79,0.40,0.45,-0.95,0.76,-2.56,79496
0.79,0.40,0.46,-1.11,0.73,-2.54,79497
0.79,0.40,0.45,-0.82,0.47,-2.55,79498
0.79,0.40,0.46,-1.17,0.51,-2.65,79499
0.80,0.41,0.46,-1.29,0.66,-2.67,79500
0.79,0.41,0.46,-1.37,0.44,-2.76,79501
0.79,0.41,0.45,-1.20,0.67,-2.60,79502
0.79,0.40,0.46,-1.10,0.62,-2.45,79503
0.79,0.41,0.45,-1.21,0.63,-2.56,79504
0.79,0.40,0.46,-1.23,0.58,-2.56,79505
0.79,0.41,0.46,-1.12,0.50,-2.48,79506
0.79,0.40,0.46,-1.00,0.54,-2.53,79507
0.80,0.41,0.46,-1.17,0.70,-2.63,79508
0.79,0.40,0.45,-1.21,0.63,-2.78,79509
0.79,0.41,0.46,-1.17,0.46,-2.61,79510
0.79,0.40,0.46,-1.08,0.48,-2.80,79511
0.80,0.41,0.46,-1.40,0.63,-2.82,79512
0.79,0.41,0.46,-1.09,0.21,-2.69,79513
0.79,0.41,0.46,-1.21,0.44,-2.69,79514
0.79,0.41,0.46,-1.21,0.24,-2.89,79515
0.79,0.40,0.46,-1.20,0.49,-2.73,79516
0.79,0.40,0.46,-1.18,0.44,-2.75,79517
0.80,0.40,0.46,-1.14,0.48,-2.68,79518
0.79,0.41,0.46,-1.14,0.55,-2.64,79519
0.79,0.40,0.46,-1.04,0.42,-2.69,79520
0.79,0.40,0.46,-1.12,0.52,-2.85,79521
0.80,0.41,0.45,-1.28,0.37,-2.72,79522
0.79,0.42,0.45,-1.20,0.34,-2.72,79523
0.79,0.41,0.47,-1.19,0.27,-2.63,79524
0.79,0.41,0.46,-1.18,0.29,-2.84,79525
0.78,0.41,0.45,-1.43,0.24,-2.69,79526
0.79,0.41,0.46,-1.07,0.21,-2.76,79527
0.80,0.41,0.45,-1.02,0.45,-2.73,79528
0.80,0.41,0.47,-1.39,0.48,-2.85,79529
0.79,0.41,0.45,-1.32,0.37,-2.70,79530
0.80,0.40,0.46,-1.08,0.56,-2.60,79531
0.79,0.41,0.45,-1.11,0.44,-2.59,79532
0.79,0.41,0.46,-1.21,0.50,-2.64,79533
0.80,0.41,0.46,-1.31,0.43,-2.61,79534
0.79,0.41,0.46,-1.05,0.56,-2.41,79535
0.79,0.41,0.46,-1.19,0.63,-2.58,79536
0.80,0.41,0.46,-1.10,0.44,-2.72,79537
0.79,0.41,0.46,-1.20,0.50,-2.50,79538
0.80,0.40,0.45,-1.09,0.56,-2.58,79539
0.80,0.41,0.45,-1.13,0.57,-2.52,79540
0.79,0.41,0.46,-1.14,0.40,-2.41,79541
0.80,0.40,0.45,-1.14,0.58,-2.45,79542
0.79,0.41,0.46,-1.18,0.70,-2.75,79543
0.79,0.41,0.46,-1.16,0.67,-2.51,79544
0.79,0.40,0.45,-1.05,0.62,-2.48,79545
0.79,0.41,0.46,-0.92,0.54,-2.41,79546
0.80,0.41,0.47,-0.99,0.74,-2.49,79547
0.80,0.41,0.46,-1.18,0.47,-2.45,79548
0.79,0.40,0.45,-1.21,0.52,-2.47,79549
0.79,0.42,0.46,-1.21,0.47,-2.49,79550
0.79,0.40,0.45,-1.11,0.50,-2.63,79551
0.79,0.40,0.45,-1.24,0.59,-2.37,79552
0.80,0.40,0.45,-1.36,0.55,-2.50,79553
0.80,0.41,0.46,-1.26,0.57,-2.37,79554
0.79,0.41,0.45,-0.98,0.38,-2.73,79555
0.79,0.41,0.45,-1.20,0.45,-2.55,79556
0.80,0.40,0.46,-1.19,0.59,-2.56,79557
0.80,0.41,0.45,-1.34,0.53,-2.70,79558
0.79,0.40,0.46,-1.28,0.47,-2.54,79559
0.80,0.40,0.46,-1.14,0.45,-2.74,79560
0.79,0.41,0.46,-1.22,0.49,-2.63,79561
0.79,0.40,0.45,-1.12,0.34,-2.60,79562
0.80,0.40,0.46,-0.96,0.53,-2.66,79563
0.80,0.41,0.45,-1.09,0.55,-2.76,79564
0.79,0.41,0.45,-1.32,0.57,-2.59,79565
0.79,0.41,0.45,-1.26,0.30,-2.82,79566
0.79,0.40,0.45,-1.29,0.47,-2.61,79567
0.79,0.40,0.45,-1.11,0.55,-2.75,79568
0.79,0.41,0.45,-1.23,0.44,-2.60,79569
0.80,0.41,0.45,-1.15,0.50,-2.64,79570
0.80,0.40,0.47,-1.03,0.44,-2.58,79571
0.80,0.40,0.47,-1.27,0.44,-2.63,79572
0.79,0.42,0.45,-1.11,0.46,-2.53,79573
0.79,0.41,0.45,-1.40,0.33,-2.47,79574
0.79,0.40,0.46,-1.15,0.45,-2.44,79575
0.79,0.41,0.46,-1.14,0.49,-2.77,79576
0.79,0.41,0.46,-1.27,0.37,-2.69,79577
0.79,0.41,0.46,-1.15,0.44,-2.61,79578
0.80,0.40,0.47,-1.10,0.53,-2.68,79579
0.80,0.41,0.45,-1.27,0.35,-2.65,79580
0.79,0.40,0.46,-1.08,0.32,-2.60,79581
0.79,0.40,0.46,-1.09,0.35,-2.61,79582
0.80,0.40,0.47,-1.05,0.33,-2.49,79583
0.79,0.41,0.46,-1.01,0.39,-2.47,79584
0.79,0.41,0.45,-1.23,0.48,-2.64,79585
0.79,0.41,0.46,-1.20,0.55,-2.55,79586
0.79,0.41,0.47,-1.03,0.40,-2.41,79587
0.79,0.41,0.46,-0.98,0.47,-2.67,79588
0.79,0.41,0.46,-1.27,0.44,-2.72,79589
0.79,0.41,0.45,-1.24,0.42,-2.43,79590
0.80,0.40,0.45,-1.21,0.56,-2.45,79591
