sim_time, one_dynamixel_simulation/joint1?0/velocity
14.563, -8.17124e-14
14.564, -8.52651e-14
14.565, -8.34888e-14
14.566, -8.17124e-14
14.567, -8.52651e-14
14.568, -8.34888e-14
14.569, -8.17124e-14
14.57, -8.52651e-14
14.571, -8.34888e-14
14.572, -8.17124e-14
14.573, 3.25073e-13
14.574, 1.20792e-13
14.575, 1.20792e-13
14.576, 1.20792e-13
14.577, 1.20792e-13
14.578, 1.20792e-13
14.579, -8.34888e-14
14.58, -8.17124e-14
14.581, -8.52651e-14
14.582, -8.34888e-14
14.583, -8.17124e-14
14.584, -8.52651e-14
14.585, -8.34888e-14
14.586, -8.17124e-14
14.587, -8.52651e-14
14.588, -8.34888e-14
14.589, -8.17124e-14
14.59, 3.25073e-13
14.591, 1.20792e-13
14.592, 1.20792e-13
14.593, 1.20792e-13
14.594, 1.20792e-13
14.595, 1.20792e-13
14.596, -8.34888e-14
14.597, -8.17124e-14
14.598, -8.52651e-14
14.599, -8.34888e-14
14.6, -8.17124e-14
14.601, -8.52651e-14
14.602, -8.34888e-14
14.603, -8.17124e-14
14.604, -8.52651e-14
14.605, -8.34888e-14
14.606, -8.17124e-14
14.607, -8.52651e-14
14.608, 3.2685e-13
14.609, 1.20792e-13
14.61, 1.20792e-13
14.611, 1.20792e-13
14.612, 1.20792e-13
14.613, 1.20792e-13
14.614, 1.20792e-13
14.615, -8.34888e-14
14.616, -8.17124e-14
14.617, -8.52651e-14
14.618, -8.34888e-14
14.619, -8.17124e-14
14.62, -8.52651e-14
14.621, -8.34888e-14
14.622, -8.17124e-14
14.623, -8.52651e-14
14.624, -8.34888e-14
14.625, -8.17124e-14
14.626, -8.52651e-14
14.627, 3.2685e-13
14.628, 1.20792e-13
14.629, 1.20792e-13
14.63, 1.20792e-13
14.631, 1.20792e-13
14.632, 1.20792e-13
14.633, -8.34888e-14
14.634, -8.17124e-14
14.635, -8.52651e-14
14.636, -8.34888e-14
14.637, -8.17124e-14
14.638, -8.52651e-14
14.639, -8.34888e-14
14.64, -8.17124e-14
14.641, -8.52651e-14
14.642, -8.34888e-14
14.643, -8.17124e-14
14.644, 3.25073e-13
14.645, 1.20792e-13
14.646, 1.20792e-13
14.647, 1.20792e-13
14.648, 1.20792e-13
14.649, 1.20792e-13
14.65, -8.34888e-14
14.651, -8.17124e-14
14.652, -8.52651e-14
14.653, -8.34888e-14
14.654, -8.17124e-14
14.655, -8.52651e-14
14.656, -8.34888e-14
14.657, -8.17124e-14
14.658, -8.52651e-14
14.659, -8.34888e-14
14.66, -8.17124e-14
14.661, -8.52651e-14
14.662, 3.2685e-13
14.663, 1.20792e-13
14.664, 1.20792e-13
14.665, 1.20792e-13
14.666, 1.20792e-13
14.667, 1.20792e-13
14.668, 1.20792e-13
14.669, -8.34888e-14
14.67, -8.17124e-14
14.671, -8.52651e-14
14.672, -8.34888e-14
14.673, -8.17124e-14
14.674, -8.52651e-14
14.675, -8.34888e-14
14.676, -8.17124e-14
14.677, -8.52651e-14
14.678, -8.34888e-14
14.679, -8.17124e-14
14.68, -8.52651e-14
14.681, 3.2685e-13
14.682, 1.20792e-13
14.683, 1.20792e-13
14.684, 1.20792e-13
14.685, 1.20792e-13
14.686, 1.20792e-13
14.687, -8.34888e-14
14.688, -8.17124e-14
14.689, -8.52651e-14
14.69, -8.34888e-14
14.691, -8.17124e-14
14.692, -8.52651e-14
14.693, -8.34888e-14
14.694, -8.17124e-14
14.695, -8.52651e-14
14.696, -8.34888e-14
14.697, -8.17124e-14
14.698, 3.25073e-13
14.699, 1.20792e-13
14.7, 1.20792e-13
14.701, 1.20792e-13
14.702, 1.20792e-13
14.703, 1.20792e-13
14.704, -8.34888e-14
14.705, -8.17124e-14
14.706, -8.52651e-14
14.707, -8.34888e-14
14.708, -8.17124e-14
14.709, -8.52651e-14
14.71, -8.34888e-14
14.711, -8.17124e-14
14.712, -8.52651e-14
14.713, -8.34888e-14
14.714, -8.17124e-14
14.715, -8.52651e-14
14.716, 3.2685e-13
14.717, 1.20792e-13
14.718, 1.20792e-13
14.719, 1.20792e-13
14.72, 1.20792e-13
14.721, 1.20792e-13
14.722, 1.20792e-13
14.723, -8.34888e-14
14.724, -8.17124e-14
14.725, -8.52651e-14
14.726, -8.34888e-14
14.727, -8.17124e-14
14.728, -8.52651e-14
14.729, -8.34888e-14
14.73, -8.17124e-14
14.731, -8.52651e-14
14.732, -8.34888e-14
14.733, -8.17124e-14
14.734, -8.52651e-14
14.735, 3.2685e-13
14.736, 1.20792e-13
14.737, 1.20792e-13
14.738, 1.20792e-13
14.739, 1.20792e-13
14.74, 1.20792e-13
14.741, -8.34888e-14
14.742, -8.17124e-14
14.743, -8.52651e-14
14.744, -8.34888e-14
14.745, -8.17124e-14
14.746, -8.52651e-14
14.747, -8.34888e-14
14.748, -8.17124e-14
14.749, -8.52651e-14
14.75, -8.34888e-14
14.751, -8.17124e-14
14.752, 3.25073e-13
14.753, 1.20792e-13
14.754, 1.20792e-13
14.755, 1.20792e-13
14.756, 1.20792e-13
14.757, 1.20792e-13
14.758, -8.34888e-14
14.759, -8.17124e-14
14.76, -8.52651e-14
14.761, -8.34888e-14
14.762, -8.17124e-14
14.763, -8.52651e-14
14.764, -8.34888e-14
14.765, -8.17124e-14
14.766, -8.52651e-14
14.767, -8.34888e-14
14.768, -8.17124e-14
14.769, 3.25073e-13
14.77, 1.20792e-13
14.771, 1.20792e-13
14.772, 1.20792e-13
14.773, 1.20792e-13
14.774, 1.20792e-13
14.775, -8.34888e-14
14.776, -8.17124e-14
14.777, -8.52651e-14
14.778, -8.34888e-14
14.779, -8.17124e-14
14.78, -8.52651e-14
14.781, -8.34888e-14
14.782, -8.17124e-14
14.783, -8.52651e-14
14.784, -8.34888e-14
14.785, -8.17124e-14
14.786, -8.52651e-14
14.787, 3.2685e-13
14.788, 1.20792e-13
14.789, 1.20792e-13
14.79, 1.20792e-13
14.791, 1.20792e-13
14.792, 1.20792e-13
14.793, 1.20792e-13
14.794, -8.34888e-14
14.795, -8.17124e-14
14.796, -8.52651e-14
14.797, -8.34888e-14
14.798, -8.17124e-14
14.799, -8.52651e-14
14.8, -8.34888e-14
14.801, -8.17124e-14
14.802, -8.52651e-14
14.803, -8.34888e-14
14.804, -8.17124e-14
14.805, -8.52651e-14
14.806, 3.2685e-13
14.807, 1.20792e-13
14.808, 1.20792e-13
14.809, 1.20792e-13
14.81, 1.20792e-13
14.811, 1.20792e-13
14.812, -8.34888e-14
14.813, -8.17124e-14
14.814, -8.52651e-14
14.815, -8.34888e-14
14.816, -8.17124e-14
14.817, -8.52651e-14
14.818, -8.34888e-14
14.819, -8.17124e-14
14.82, -8.52651e-14
14.821, -8.34888e-14
14.822, -8.17124e-14
14.823, 3.25073e-13
14.824, 1.20792e-13
14.825, 1.20792e-13
14.826, 1.20792e-13
14.827, 1.20792e-13
14.828, 1.20792e-13
14.829, -8.34888e-14
14.83, -8.17124e-14
14.831, -8.52651e-14
14.832, -8.34888e-14
14.833, -8.17124e-14
14.834, -8.52651e-14
14.835, -8.34888e-14
14.836, -8.17124e-14
14.837, -8.52651e-14
14.838, -8.34888e-14
14.839, -8.17124e-14
14.84, -8.52651e-14
14.841, 3.2685e-13
14.842, 1.20792e-13
14.843, 1.20792e-13
14.844, 1.20792e-13
14.845, 1.20792e-13
14.846, 1.20792e-13
14.847, 1.20792e-13
14.848, -8.34888e-14
14.849, -8.17124e-14
14.85, -8.52651e-14
14.851, -8.34888e-14
14.852, -8.17124e-14
14.853, -8.52651e-14
14.854, -8.34888e-14
14.855, -8.17124e-14
14.856, -8.52651e-14
14.857, -8.34888e-14
14.858, -8.17124e-14
14.859, -8.52651e-14
14.86, 3.2685e-13
14.861, 1.20792e-13
14.862, 1.20792e-13
14.863, 1.20792e-13
14.864, 1.20792e-13
14.865, 1.20792e-13
14.866, -8.34888e-14
14.867, -8.17124e-14
14.868, -8.52651e-14
14.869, -8.34888e-14
14.87, -8.17124e-14
14.871, -8.52651e-14
14.872, -8.34888e-14
14.873, -8.17124e-14
14.874, -8.52651e-14
14.875, -8.34888e-14
14.876, -8.17124e-14
14.877, 3.25073e-13
14.878, 1.20792e-13
14.879, 1.20792e-13
14.88, 1.20792e-13
14.881, 1.20792e-13
14.882, 1.20792e-13
14.883, -8.34888e-14
14.884, -8.17124e-14
14.885, -8.52651e-14
14.886, -8.34888e-14
14.887, -8.17124e-14
14.888, -8.52651e-14
14.889, -8.34888e-14
14.89, -8.17124e-14
14.891, -8.52651e-14
14.892, -8.34888e-14
14.893, -8.17124e-14
14.894, -8.52651e-14
14.895, 3.2685e-13
14.896, 1.20792e-13
14.897, 1.20792e-13
14.898, 1.20792e-13
14.899, 1.20792e-13
14.9, 1.20792e-13
14.901, 1.20792e-13
14.902, -8.34888e-14
14.903, -8.17124e-14
14.904, -8.52651e-14
14.905, -8.34888e-14
14.906, -8.17124e-14
14.907, -8.52651e-14
14.908, -8.34888e-14
14.909, -8.17124e-14
14.91, -8.52651e-14
14.911, -8.34888e-14
14.912, -8.17124e-14
14.913, -8.52651e-14
14.914, 3.2685e-13
14.915, 1.20792e-13
14.916, 1.20792e-13
14.917, 1.20792e-13
14.918, 1.20792e-13
14.919, 1.20792e-13
14.92, -8.34888e-14
14.921, -8.17124e-14
14.922, -8.52651e-14
14.923, -8.34888e-14
14.924, -8.17124e-14
14.925, -8.52651e-14
14.926, -8.34888e-14
14.927, -8.17124e-14
14.928, -8.52651e-14
14.929, -8.34888e-14
14.93, -8.17124e-14
14.931, 3.25073e-13
14.932, 1.20792e-13
14.933, 1.20792e-13
14.934, 1.20792e-13
14.935, 1.20792e-13
14.936, 1.20792e-13
14.937, -8.34888e-14
14.938, -8.17124e-14
14.939, -8.52651e-14
14.94, -8.34888e-14
14.941, -8.17124e-14
14.942, -8.52651e-14
14.943, -8.34888e-14
14.944, -8.17124e-14
14.945, -8.52651e-14
14.946, -8.34888e-14
14.947, -8.17124e-14
14.948, 3.25073e-13
14.949, 1.20792e-13
14.95, 1.20792e-13
14.951, 1.20792e-13
14.952, 1.20792e-13
14.953, 1.20792e-13
14.954, -8.34888e-14
14.955, -8.17124e-14
14.956, -8.52651e-14
14.957, -8.34888e-14
14.958, -8.17124e-14
14.959, -8.52651e-14
14.96, -8.34888e-14
14.961, -8.17124e-14
14.962, -8.52651e-14
14.963, -8.34888e-14
14.964, -8.17124e-14
14.965, -8.52651e-14
14.966, 3.2685e-13
14.967, 1.20792e-13
14.968, 1.20792e-13
14.969, 1.20792e-13
14.97, 1.20792e-13
14.971, 1.20792e-13
14.972, 1.20792e-13
14.973, -8.34888e-14
14.974, -8.17124e-14
14.975, -8.52651e-14
14.976, -8.34888e-14
14.977, -8.17124e-14
14.978, -8.52651e-14
14.979, -8.34888e-14
14.98, -8.17124e-14
14.981, -8.52651e-14
14.982, -8.34888e-14
14.983, -8.17124e-14
14.984, -8.52651e-14
14.985, 3.2685e-13
14.986, 1.20792e-13
14.987, 1.20792e-13
14.988, 1.20792e-13
14.989, 1.20792e-13
14.99, 1.20792e-13
14.991, -8.34888e-14
14.992, -8.17124e-14
14.993, -8.52651e-14
14.994, -8.34888e-14
14.995, -8.17124e-14
14.996, -8.52651e-14
14.997, -8.34888e-14
14.998, -8.17124e-14
14.999, -8.52651e-14
15, -8.34888e-14
15.001, -8.17124e-14
15.002, 3.25073e-13
15.003, 1.20792e-13
15.004, 1.20792e-13
15.005, 1.20792e-13
15.006, 1.20792e-13
15.007, 1.20792e-13
15.008, -8.34888e-14
15.009, -8.17124e-14
15.01, -8.52651e-14
15.011, -8.34888e-14
15.012, -8.17124e-14
15.013, -8.52651e-14
15.014, -8.34888e-14
15.015, -8.17124e-14
15.016, -8.52651e-14
15.017, -8.34888e-14
15.018, -8.17124e-14
15.019, -8.52651e-14
15.02, 3.2685e-13
15.021, 1.20792e-13
15.022, 1.20792e-13
15.023, 1.20792e-13
15.024, 1.20792e-13
15.025, 1.20792e-13
15.026, 1.20792e-13
15.027, -8.34888e-14
15.028, -8.17124e-14
15.029, -8.52651e-14
15.03, -8.34888e-14
15.031, -8.17124e-14
15.032, -8.52651e-14
15.033, -8.34888e-14
15.034, -8.17124e-14
15.035, -8.52651e-14
15.036, -8.34888e-14
15.037, -8.17124e-14
15.038, -8.52651e-14
15.039, 3.2685e-13
15.04, 1.20792e-13
15.041, 1.20792e-13
15.042, 1.20792e-13
15.043, 1.20792e-13
15.044, 1.20792e-13
15.045, -8.34888e-14
15.046, -8.17124e-14
15.047, -8.52651e-14
15.048, -8.34888e-14
15.049, -8.17124e-14
15.05, -8.52651e-14
15.051, -8.34888e-14
15.052, -8.17124e-14
15.053, -8.52651e-14
15.054, -8.34888e-14
15.055, -8.17124e-14
15.056, 3.25073e-13
15.057, 1.20792e-13
15.058, 1.20792e-13
15.059, 1.20792e-13
15.06, 1.20792e-13
15.061, 1.20792e-13
15.062, -8.34888e-14
15.063, -8.17124e-14
15.064, -8.52651e-14
15.065, -8.34888e-14
15.066, -8.17124e-14
15.067, -8.52651e-14
15.068, -8.34888e-14
15.069, -8.17124e-14
15.07, -8.52651e-14
15.071, -8.34888e-14
15.072, -8.17124e-14
15.073, -8.52651e-14
15.074, 3.2685e-13
15.075, 1.20792e-13
15.076, 1.20792e-13
15.077, 1.20792e-13
15.078, 1.20792e-13
15.079, 1.20792e-13
15.08, 1.20792e-13
15.081, -8.34888e-14
15.082, -8.17124e-14
15.083, -8.52651e-14
15.084, -8.34888e-14
15.085, -8.17124e-14
15.086, -8.52651e-14
15.087, -8.34888e-14
15.088, -8.17124e-14
15.089, -8.52651e-14
15.09, -8.34888e-14
15.091, -8.17124e-14
15.092, -8.52651e-14
15.093, 3.2685e-13
15.094, 1.20792e-13
15.095, 1.20792e-13
15.096, 1.20792e-13
15.097, 1.20792e-13
15.098, 1.20792e-13
15.099, -8.34888e-14
15.1, -8.17124e-14
15.101, -8.52651e-14
15.102, -8.34888e-14
15.103, -8.17124e-14
15.104, -8.52651e-14
15.105, -8.34888e-14
15.106, -8.17124e-14
15.107, -8.52651e-14
15.108, -8.34888e-14
15.109, -8.17124e-14
15.11, 3.25073e-13
15.111, 1.20792e-13
15.112, 1.20792e-13
15.113, 1.20792e-13
15.114, 1.20792e-13
15.115, 1.20792e-13
15.116, -8.34888e-14
15.117, -8.17124e-14
15.118, -8.52651e-14
15.119, -8.34888e-14
15.12, -8.17124e-14
15.121, -8.52651e-14
15.122, -8.34888e-14
15.123, -8.17124e-14
15.124, -8.52651e-14
15.125, -8.34888e-14
15.126, -8.17124e-14
15.127, 3.25073e-13
15.128, 1.20792e-13
15.129, 1.20792e-13
15.13, 1.20792e-13
15.131, 1.20792e-13
15.132, 1.20792e-13
15.133, -8.34888e-14
15.134, -8.17124e-14
15.135, -8.52651e-14
15.136, -8.34888e-14
15.137, -8.17124e-14
15.138, -8.52651e-14
15.139, -8.34888e-14
15.14, -8.17124e-14
15.141, -8.52651e-14
